"REPORT_PERIOD","S_INFO_WINDCODE","S_FA_BPS"
"20060331","002015.SZ",5.14
"20060331","000698.SZ",3.185
"20060331","000851.SZ",1.063
"20060331","000667.SZ",2.0902
"20060630","600022.SH",3.53
"20060630","300271.SZ",1.59
"20060630","600112.SH",1.6699
"20060630","600077.SH",2.492
"20060630","600097.SH",1.53
"20060630","002092.SZ",3.51
"20060630","002063.SZ",1.67
"20060630","002181.SZ",3.6532
"20060630","000683.SZ",0.6899
"20060630","000949.SZ",2.652
"20060630","002118.SZ",2.3
"20060630","600057.SH",1.44
"20060630","600836.SH",1.68
"20060630","600691.SH",-0.0818
"20060630","600814.SH",1.39
"20060630","000006.SZ",4.849
"20060630","600794.SH",1.493
"20060630","600960.SH",5.21
"20060630","000026.SZ",2.194
"20060630","600774.SH",3.92
"20060630","000002.SZ",2.62
"20060630","600666.SH",2.05
"20060630","600894.SH",2.06
"20060630","600650.SH",3.38
"20060630","600879.SH",2.55
"20060630","002085.SZ",1.68
"20060630","600433.SH",2.55
"20060630","600629.SH",-3.7
"20060630","600178.SH",3.5491
"20060630","600408.SH",2.53
"20060630","600567.SH",2.632
"20060630","600151.SH",2.607
"20060630","600126.SH",4.92
"20060630","600280.SH",4.4
"20060630","600634.SH",2.35
"20060630","600857.SH",1.91
"20060630","600756.SH",3.36
"20060630","600734.SH",0.5655
"20060630","600712.SH",1.117
"20060630","600987.SH",3.04
"20060630","000049.SZ",1.2042
"20060630","600680.SH",2.124
"20060630","600331.SH",2.88
"20060630","600122.SH",3.2668
"20060630","600250.SH",3.06
"20060630","600545.SH",3.65
"20060630","600227.SH",6.411
"20060630","600371.SH",1.92
"20060630","600518.SH",3.88
"20060630","600201.SH",2.751
"20060630","600589.SH",3.54
"20060630","600348.SH",5.64
"20060630","600493.SH",3.1293
"20060630","600323.SH",3.77
"20060630","600467.SH",4.42
"20060630","600608.SH",1.17
"20060630","600301.SH",3.13
"20060630","600559.SH",2.36
"20060630","600337.SH",3.72
"20060630","000760.SZ",1.65
"20060630","600519.SH",5.3
"20060630","600074.SH",1.928
"20060630","600470.SH",3.43
"20060630","600398.SH",4.74
"20060630","000725.SZ",0.73
"20060630","000905.SZ",4.19
"20060630","002015.SZ",5.15
"20060630","002037.SZ",3.67
"20060630","000698.SZ",3.247
"20060630","000851.SZ",1.11
"20060630","000667.SZ",2.2502
"20060630","000848.SZ",2.25
"20060630","000534.SZ",2.73
"20060630","000635.SZ",1.7
"20060630","000815.SZ",5.16
"20060630","000993.SZ",4.08
"20060630","000511.SZ",3.51
"20060630","000789.SZ",1.64
"20060630","000967.SZ",2.82
"20060630","000419.SZ",3.6713
"20060630","600586.SH",3.36
"20060630","000578.SZ",0.19
"20060630","600286.SH",-5.06
"20060630","002091.SZ",2.86
"20060630","600700.SH",-2.18
"20060630","600842.SH",0.8334
"20060630","600373.SH",2.25
"20060630","000758.SZ",1.85
"20060630","000930.SZ",2.471
"20060630","000153.SZ",2.3089
"20060630","000610.SZ",2.281
"20060630","000586.SZ",1.4612
"20060630","000559.SZ",1.615
"20060630","600191.SH",4.32
"20060630","600159.SH",0.96
"20060630","600533.SH",3.42
"20060630","600809.SH",2.338
"20060630","600498.SH",5.48
"20060630","600508.SH",3.07
"20060630","600782.SH",1.6129
"20060630","600420.SH",1.6655
"20060630","600805.SH",2.95
"20060630","600531.SH",3.17
"20060630","600600.SH",3.77
"20060630","600592.SH",3.95
"20060630","600425.SH",2.79
"20060630","600230.SH",3.3111
"20060630","600370.SH",4.45
"20060630","002011.SZ",5.5
"20060630","600161.SH",2.058
"20060630","000998.SZ",5.39
"20060630","600146.SH",1.658
"20060630","600222.SH",3.521
"20060630","002086.SZ",2.45
"20060630","002071.SZ",2
"20060630","600207.SH",4.58
"20060630","000980.SZ",2.74
"20060630","002056.SZ",3.38
"20060630","000965.SZ",2.293
"20060630","600714.SH",1.3497
"20060630","600004.SH",4.01
"20060630","600967.SH",3.69
"20060630","000860.SZ",3.78
"20060630","000549.SZ",1.857
"20060630","000522.SZ",1.57
"20060630","000705.SZ",3.57
"20060630","000687.SZ",2.48
"20060630","000668.SZ",2.9
"20060630","000425.SZ",1.97
"20060630","000408.SZ",2.77
"20060630","000801.SZ",0.74
"20060630","002041.SZ",3.81
"20060630","600177.SH",2.3888
"20060630","000950.SZ",1.4563
"20060630","000627.SZ",1.14
"20060630","000909.SZ",2.79
"20060630","600253.SH",2.03
"20060630","002014.SZ",3.65
"20060630","000669.SZ",1.5036
"20060630","000682.SZ",1.39
"20060630","002049.SZ",2.7
"20060630","000662.SZ",2.4519
"20060630","000975.SZ",1.73
"20060630","002008.SZ",1.84
"20060630","002044.SZ",2.11
"20060630","002019.SZ",4.63
"20060630","000066.SZ",3.62
"20060630","000595.SZ",1.71
"20060630","000786.SZ",2.579
"20060630","000563.SZ",0.967
"20060630","000738.SZ",1.05
"20060630","000889.SZ",2.32
"20060630","000030.SZ",-5.75
"20060630","600661.SH",2.18
"20060630","600401.SH",1.548
"20060630","600832.SH",1.8
"20060630","600728.SH",-0.657
"20060630","002038.SZ",4.76
"20060630","600721.SH",-0.02
"20060630","002033.SZ",2.91
"20060630","000996.SZ",3.23
"20060630","002027.SZ",2.12
"20060630","000677.SZ",1.96
"20060630","000670.SZ",1.04
"20060630","600715.SH",-0.132
"20060630","002026.SZ",3.22
"20060630","002057.SZ",2.54
"20060630","002102.SZ",2.31
"20060630","600647.SH",1.1029
"20060630","600760.SH",1.68
"20060630","600982.SH",2.07
"20060630","600745.SH",-2.01
"20060630","600386.SH",2.07
"20060630","600717.SH",2.79
"20060630","600619.SH",2.91
"20060630","600520.SH",2.43
"20060630","600890.SH",0.72
"20060630","600488.SH",2.24
"20060630","600862.SH",0.46
"20060630","600689.SH",1.5345
"20060630","600449.SH",4.67
"20060630","600675.SH",3.007
"20060630","600847.SH",0.242
"20060630","002108.SZ",2.81
"20060630","000895.SZ",3.4
"20060630","000798.SZ",3.09
"20060630","000885.SZ",0.1581
"20060630","002095.SZ",2.33
"20060630","002087.SZ",3.39
"20060630","002067.SZ",2.18
"20060630","000910.SZ",4.646
"20060630","002061.SZ",2.17
"20060630","002119.SZ",2.18
"20060630","000902.SZ",1.57
"20060630","002113.SZ",4.47
"20060630","000722.SZ",3.29
"20060630","000787.SZ",0.846
"20060630","000819.SZ",2.16
"20060630","000876.SZ",5.95
"20060630","000718.SZ",1.05
"20060630","000778.SZ",5.5119
"20060630","000818.SZ",3.466
"20060630","000766.SZ",0.12
"20060630","000852.SZ",2.62
"20060630","000862.SZ",0.69
"20060630","000711.SZ",3.24
"20060630","000812.SZ",2.1
"20060630","000830.SZ",1.742
"20060630","000806.SZ",2.21
"20060630","000707.SZ",3.3658
"20060630","000755.SZ",4.025
"20060630","600090.SH",0.417
"20060630","600775.SH",1.97
"20060630","600054.SH",2.43
"20060630","600082.SH",1.905
"20060630","600039.SH",3.07
"20060630","600131.SH",1.52
"20060630","600762.SH",-0.86
"20060630","600028.SH",2.636
"20060630","600120.SH",2.01
"20060630","600755.SH",2.94
"20060630","000825.SZ",4.345
"20060630","000697.SZ",2.6
"20060630","000737.SZ",3.14
"20060630","000691.SZ",1.7072
"20060630","000731.SZ",4.7054
"20060630","000792.SZ",2.1228
"20060630","000966.SZ",2.2489
"20060630","600114.SH",3.09
"20060630","600017.SH",2.69
"20060630","600076.SH",1.01
"20060630","600743.SH",0.0067
"20060630","600070.SH",2.85
"20060630","600736.SH",3.613
"20060630","600007.SH",3.14
"20060630","600152.SH",2.4429
"20060630","600791.SH",2.09
"20060630","600107.SH",1.052
"20060630","600139.SH",0.67
"20060630","600768.SH",1.25
"20060630","600062.SH",4.1136
"20060630","600098.SH",3.74
"20060630","600108.SH",1.1
"20060630","000952.SZ",3.13
"20060630","600656.SH",-0.23
"20060630","600223.SH",2.46
"20060630","000988.SZ",2.43
"20060630","600193.SH",1.472
"20060630","000979.SZ",0.07
"20060630","000935.SZ",1.5385
"20060630","000929.SZ",2.16
"20060630","600258.SH",3.61
"20060630","000925.SZ",-2.91
"20060630","000971.SZ",2.559
"20060630","600446.SH",4.24
"20060630","600898.SH",1.5738
"20060630","600321.SH",5.06
"20060630","600432.SH",4.2
"20060630","600313.SH",2.0288
"20060630","600306.SH",2.672
"20060630","600882.SH",2.74
"20060630","600359.SH",3.43
"20060630","600298.SH",4.924
"20060630","600351.SH",2.32
"20060630","600405.SH",3.35
"20060630","000922.SZ",0.7866
"20060630","600395.SH",3.75
"20060630","600876.SH",1.137
"20060630","000917.SZ",7.09
"20060630","000959.SZ",2.43
"20060630","600215.SH",6.35
"20060630","600281.SH",3.284
"20060630","600806.SH",2.26
"20060630","600859.SH",4.237
"20060630","600208.SH",1.99
"20060630","600251.SH",2.203
"20060630","600338.SH",-0.38
"20060630","600242.SH",-1.6
"20060630","600385.SH",-0.8
"20060630","600873.SH",1.7146
"20060630","600290.SH",1.14
"20060630","600889.SH",3.37
"20060630","600330.SH",2.278
"20060630","600378.SH",2.05
"20060630","600866.SH",1.7
"20060630","600367.SH",3.38
"20060630","600199.SH",1.92
"20060630","600560.SH",3.99
"20060630","600834.SH",1.73
"20060630","600190.SH",1.367
"20060630","600237.SH",1.87
"20060630","600798.SH",1.8
"20060630","600851.SH",1.73
"20060630","600182.SH",1.048
"20060630","600234.SH",-7.04
"20060630","600273.SH",2.88
"20060630","600826.SH",1.85
"20060630","600263.SH",3.728
"20060630","600821.SH",2.14
"20060630","600171.SH",2.85
"20060630","600226.SH",3.42
"20060630","600812.SH",1.58
"20060630","600165.SH",2.54
"20060630","600681.SH",-2.61
"20060630","000042.SZ",6.79
"20060630","600590.SH",4.1
"20060630","600631.SH",3.23
"20060630","600584.SH",2.58
"20060630","600622.SH",1.8
"20060630","600614.SH",-0.341
"20060630","600575.SH",4.04
"20060630","600671.SH",1.85
"20060630","000050.SZ",2.45
"20060630","600568.SH",4.09
"20060630","600657.SH",1.0884
"20060630","600705.SH",1.147
"20060630","600649.SH",3.35
"20060630","600703.SH",-2.22
"20060630","600605.SH",1.621
"20060630","600543.SH",3.78
"20060630","600527.SH",2.011
"20060630","000016.SZ",5.39
"20060630","600475.SH",2.6
"20060630","600995.SH",3.03
"20060630","000008.SZ",0.984
"20060630","600461.SH",3.2069
"20060630","600517.SH",1.27
"20060630","600988.SH",1.29
"20060630","000001.SZ",2.87
"20060630","600598.SH",2.17
"20060630","600696.SH",1.27
"20060630","600688.SH",2.558
"20060630","600551.SH",1.62
"20060630","600641.SH",4.65
"20060630","600426.SH",4.02
"20060630","600372.SH",2.92
"20060630","600665.SH",1.89
"20060630","600505.SH",0.21
"20060630","600980.SH",2.85
"20060630","601872.SH",1.91
"20060630","000034.SZ",-1.49
"20060630","600969.SH",3.22
"20060630","601607.SH",3.81
"20060630","000028.SZ",1.446
"20060630","600500.SH",2.29
"20060630","000022.SZ",3.02
"20060630","600490.SH",3.2
"20060630","600483.SH",2.12
"20060630","600535.SH",4.56
"20060630","600340.SH",3.44
"20060630","600896.SH",2.21
"20060630","600020.SH",2.7792
"20060630","600030.SH",3.546
"20060630","600766.SH",-0.8614
"20060630","600036.SH",2.67
"20060630","600785.SH",5.81
"20060630","600354.SH",3.12
"20060630","000656.SZ",1.83
"20060630","000639.SZ",1.64
"20060630","600135.SH",2.697
"20060630","600419.SH",2.37
"20060630","600607.SH",5.6508
"20060630","000632.SZ",1.399
"20060630","600537.SH",2.11
"20060630","600784.SH",1.25
"20060630","000569.SZ",1.172
"20060630","000609.SZ",3.89
"20060630","000602.SZ",2.17
"20060630","000513.SZ",4.13
"20060630","000558.SZ",1.3291
"20060630","000498.SZ",1.05
"20060630","000544.SZ",1.25
"20060630","000597.SZ",3
"20060630","000301.SZ",3.029
"20060630","000151.SZ",2.92
"20060630","000625.SZ",4.42
"20060630","000423.SZ",2.64
"20060630","000538.SZ",2.85
"20060630","000592.SZ",-1.5062
"20060630","601002.SH",1.32
"20060630","000617.SZ",2.576
"20060630","600363.SH",2.92
"20060630","000829.SZ",1.9151
"20060630","600833.SH",1.501
"20060630","600792.SH",1.42
"20060630","000516.SZ",2.91
"20060630","000089.SZ",2.125
"20060630","000752.SZ",2.76
"20060630","600748.SH",2.42
"20060630","000046.SZ",3.42
"20060630","000068.SZ",2.6
"20060630","000418.SZ",3.26
"20060630","000532.SZ",1.615
"20060630","000584.SZ",1.14
"20060630","000413.SZ",0.56
"20060630","000525.SZ",2.206
"20060630","000573.SZ",2.279
"20060630","000402.SZ",2.34
"20060630","000519.SZ",2.72
"20060630","002060.SZ",3.05
"20060630","000690.SZ",2.34
"20060630","600723.SH",2.7697
"20060630","000023.SZ",1.55
"20060630","000893.SZ",1.82
"20060630","600711.SH",-0.7
"20060630","600640.SH",2.69
"20060630","000588.SZ",-11.61
"20060630","600128.SH",3.06
"20060630","000150.SZ",1.4026
"20060630","600602.SH",2.71
"20060630","000628.SZ",2.75
"20060630","000820.SZ",2.3743
"20060630","000555.SZ",-1.18
"20060630","600880.SH",2.42
"20060630","600085.SH",5.532
"20060630","000726.SZ",4.23
"20060630","002012.SZ",1.76
"20060630","000793.SZ",1.46
"20060630","002003.SZ",3.39
"20060630","002073.SZ",5.93
"20060630","000717.SZ",3.869
"20060630","000069.SZ",2.36
"20060630","002114.SZ",2.8
"20060630","000562.SZ",2.283
"20060630","000060.SZ",2.98
"20060630","000033.SZ",1.345
"20060630","000553.SZ",3.01
"20060630","000688.SZ",-2.452
"20060630","600684.SH",3.46
"20060630","000650.SZ",0.08
"20060630","000982.SZ",1.31
"20060630","000973.SZ",2.322
"20060630","000948.SZ",3.57
"20060630","000836.SZ",1.58
"20060630","000802.SZ",1.86
"20060630","000011.SZ",1.1402
"20060630","000529.SZ",-1.36
"20060630","000938.SZ",3.164
"20060630","000504.SZ",1.43
"20060630","002098.SZ",1.92
"20060630","000605.SZ",1.05
"20060630","000404.SZ",1.44
"20060630","000761.SZ",4.7391
"20060630","002101.SZ",2.57
"20060630","002032.SZ",4.05
"20060630","000968.SZ",3.7201
"20060630","600536.SH",2.99
"20060630","000156.SZ",-5.8596
"20060630","600356.SH",5.2
"20060630","002094.SZ",2.13
"20060630","600012.SH",2.71
"20060630","600127.SH",2.222
"20060630","000912.SZ",3.44
"20060630","000552.SZ",0.92
"20060630","001896.SZ",1.8487
"20060630","000881.SZ",2.45
"20060630","000839.SZ",4.7664
"20060630","000837.SZ",2.84
"20060630","002031.SZ",2.78
"20060630","600458.SH",1.77
"20060630","600232.SH",3.936
"20060630","600963.SH",3.83
"20060630","600563.SH",3.25
"20060630","000939.SZ",2.88
"20060630","600270.SH",3.18
"20060630","600247.SH",1.57
"20060630","600293.SH",2.18
"20060630","600325.SH",4.4
"20060630","600499.SH",2.92
"20060630","600198.SH",2.4307
"20060630","600380.SH",3.41
"20060630","600423.SH",4.1
"20060630","002076.SZ",1.75
"20060630","600156.SH",1.45
"20060630","600526.SH",3.26
"20060630","600195.SH",2.35
"20060630","600495.SH",3.99
"20060630","600511.SH",3.94
"20060630","600283.SH",3.09
"20060630","600376.SH",2.76
"20060630","600269.SH",6.21
"20060630","600176.SH",1.7701
"20060630","600361.SH",3.84
"20060630","600249.SH",6.74
"20060630","600162.SH",2.2
"20060630","600346.SH",3.05
"20060630","600141.SH",3.22
"20060630","600326.SH",2.4884
"20060630","600477.SH",2.17
"20060630","600001.SH",3.77
"20060630","600069.SH",1.77
"20060630","300150.SZ",1.59
"20060630","000750.SZ",1.5935
"20060630","600089.SH",4
"20060630","000055.SZ",1.21
"20060630","600055.SH",2.96
"20060630","600311.SH",4.25
"20060630","000736.SZ",-10.51
"20060630","600031.SH",4.84
"20060630","600218.SH",2.96
"20060630","600297.SH",5.05
"20060630","600428.SH",3.41
"20060630","600106.SH",3.69
"20060630","000502.SZ",1.7029
"20060630","000913.SZ",2.57
"20060630","000689.SZ",-5
"20060630","000407.SZ",2.09
"20060630","000890.SZ",3.33
"20060630","002075.SZ",2.21
"20060630","000660.SZ",-5.45
"20060630","000807.SZ",2.97
"20060630","002048.SZ",3.05
"20060630","000623.SZ",5.17
"20060630","000099.SZ",2.3741
"20060630","000776.SZ",1.27
"20060630","000611.SZ",2.02
"20060630","600016.SH",1.63
"20060630","600084.SH",0.49
"20060630","000506.SZ",0.077
"20060630","600565.SH",2.53
"20060630","600773.SH",0.36
"20060630","600652.SH",2.11
"20060630","000600.SZ",1.76
"20060630","000783.SZ",-0.02
"20060630","002021.SZ",2.46
"20060630","600765.SH",1.659
"20060630","000756.SZ",2.915
"20060630","000999.SZ",2.36
"20060630","000045.SZ",1.38
"20060630","000721.SZ",1.933
"20060630","000976.SZ",1.69
"20060630","000548.SZ",2.62
"20060630","002099.SZ",2.5
"20060630","000526.SZ",1.81
"20060630","600623.SH",1.681
"20060630","600751.SH",0.21
"20060630","600863.SH",2.21
"20060630","600609.SH",0.363
"20060630","600738.SH",1.14
"20060630","600846.SH",1.6524
"20060630","600730.SH",2.08
"20060630","600830.SH",2.059
"20060630","601666.SH",3.18
"20060630","600593.SH",3.2
"20060630","600985.SH",3.13
"20060630","600580.SH",2.64
"20060630","600707.SH",3.265
"20060630","600803.SH",1.42
"20060630","000020.SZ",0.85
"20060630","600881.SH",2.91
"20060630","600502.SH",3.35
"20060630","600780.SH",1.63
"20060630","600815.SH",2.14
"20060630","600729.SH",3.02
"20060630","T00018.SH",4.0637
"20060630","600887.SH",4.64
"20060630","600861.SH",5.4232
"20060630","600220.SH",2.54
"20060630","600695.SH",0.25
"20060630","600257.SH",2.19
"20060630","600694.SH",8.42
"20060630","600831.SH",1.455
"20060630","600546.SH",5.57
"20060630","600637.SH",4.0455
"20060630","600555.SH",4.16
"20060630","600088.SH",3.17
"20060630","600288.SH",2.4385
"20060630","600525.SH",3.74
"20060630","600061.SH",1.34
"20060630","600466.SH",4.57
"20060630","600687.SH",1.786
"20060630","600660.SH",2.5
"20060630","600228.SH",1.346
"20060630","600628.SH",3.03
"20060630","600986.SH",4
"20060630","600808.SH",2.93
"20060630","600692.SH",1.64
"20060630","600962.SH",2.9
"20060630","600767.SH",1.04
"20060630","600754.SH",3.18
"20060630","600764.SH",1.76
"20060630","600015.SH",2.56
"20060630","600192.SH",3.4759
"20060630","600418.SH",3.18
"20060630","600150.SH",3.406
"20060630","600391.SH",3.41
"20060630","600587.SH",3.67
"20060630","600497.SH",6.26
"20060630","600549.SH",1.95
"20060630","600116.SH",2.45
"20060630","600358.SH",1.14
"20060630","600317.SH",4.1
"20060630","600099.SH",2.14
"20060630","600763.SH",0.1994
"20060630","600261.SH",5.1
"20060630","600742.SH",5.32
"20060630","600761.SH",3.5
"20060630","600259.SH",0.13
"20060630","600759.SH",-0.6812
"20060630","600750.SH",4.84
"20060630","600758.SH",0.755
"20060630","600749.SH",1.408
"20060630","600741.SH",1.9768
"20060630","600747.SH",1.116
"20060630","600260.SH",4.14
"20060630","600740.SH",5.08
"20060630","600739.SH",2.57
"20060630","600746.SH",1.233
"20060630","600757.SH",1.77
"20060630","600724.SH",1.78
"20060630","600710.SH",2.1179
"20060630","600722.SH",1.03
"20060630","600720.SH",2.21
"20060630","600731.SH",2.33
"20060630","600732.SH",2.056
"20060630","600699.SH",1.85
"20060630","600727.SH",6.12
"20060630","600698.SH",0.372
"20060630","600708.SH",2.2869
"20060630","600737.SH",0.92
"20060630","600719.SH",3.54
"20060630","600735.SH",0.19
"20060630","600744.SH",3.5845
"20060630","600753.SH",0.8892
"20060630","600322.SH",3.9223
"20060630","600303.SH",4.31
"20060630","600320.SH",1.63
"20060630","600333.SH",2.62
"20060630","600718.SH",4.84
"20060630","600697.SH",4.23
"20060630","600706.SH",1.44
"20060630","600725.SH",2.746
"20060630","600693.SH",2.882
"20060630","600704.SH",3.07
"20060630","600726.SH",3.06
"20060630","600702.SH",4.93
"20060630","600733.SH",1.4695
"20060630","600716.SH",1.2
"20060630","600701.SH",2.73
"20060630","600713.SH",2.39
"20060630","600282.SH",3.74
"20060630","600329.SH",4.39
"20060630","600302.SH",3.15
"20060630","600319.SH",3.312
"20060630","600328.SH",2.27
"20060630","600336.SH",2.95
"20060630","600309.SH",1.66
"20060630","600318.SH",2.05
"20060630","600339.SH",1.98
"20060630","600316.SH",4.94
"20060630","600308.SH",5.13
"20060630","600335.SH",2.4823
"20060630","600315.SH",4.63
"20060630","600307.SH",4.56
"20060630","600327.SH",1.87
"20060630","600312.SH",2.72
"20060630","600305.SH",3.4103
"20060630","600267.SH",2.669
"20060630","600277.SH",4.8222
"20060630","600287.SH",1.8495
"20060630","600296.SH",5.534
"20060630","600300.SH",2.18
"20060630","600276.SH",4.494
"20060630","600285.SH",4.51
"20060630","600284.SH",3.11
"20060630","600295.SH",3.07
"20060630","600266.SH",3.101
"20060630","600292.SH",2.6
"20060630","600265.SH",3.49
"20060630","600275.SH",1.5803
"20060630","600310.SH",3.9965
"20060630","600332.SH",3.31
"20060630","600416.SH",3.62
"20060630","600396.SH",2.56
"20060630","600438.SH",2.14
"20060630","600409.SH",2.22
