"REPORT_PERIOD","S_INFO_WINDCODE","S_FA_YOY_EQUITY"
"20130630","002259.SZ",1.573
"20130630","002260.SZ",2.2457
"20130630","002261.SZ",3.2622
"20130630","002262.SZ",23.1372
"20130630","002263.SZ",-8.22
"20130630","002264.SZ",6.504
"20130630","002265.SZ",-6.2119
"20130630","002266.SZ",73.4776
"20130630","002267.SZ",6.3778
"20130630","002268.SZ",3.2806
"20130630","002269.SZ",-3.3718
"20130630","002270.SZ",1.0351
"20130630","002271.SZ",14.5933
"20130630","002272.SZ",-1.0877
"20130630","002273.SZ",13.0634
"20130630","002274.SZ",-1.5237
"20130630","002275.SZ",3.2113
"20130630","002276.SZ",48.2944
"20130630","002277.SZ",18.0531
"20130630","002278.SZ",1.6124
"20130630","002279.SZ",7.8749
"20130630","002280.SZ",-5.897
"20130630","002281.SZ",35.995
"20130630","002282.SZ",-1.4769
"20130630","002283.SZ",2.161
"20130630","002284.SZ",8.2914
"20130630","002285.SZ",13.291
"20130630","002286.SZ",80.5109
"20130630","002287.SZ",7.326
"20130630","002288.SZ",3.3607
"20130630","002289.SZ",71.2221
"20130630","002290.SZ",-0.1777
"20130630","002291.SZ",2.4892
"20130630","002292.SZ",13.8155
"20130630","002293.SZ",17.4462
"20130630","002294.SZ",21.1989
"20130630","002295.SZ",-4.2861
"20130630","002296.SZ",5.0472
"20130630","002297.SZ",0.3974
"20130630","002298.SZ",13.0634
"20130630","002299.SZ",-10.4288
"20130630","002300.SZ",1.59
"20130630","002301.SZ",1.2178
"20130630","002302.SZ",127.0376
"20130630","002303.SZ",6.9885
"20130630","002304.SZ",34.7252
"20130630","002305.SZ",29.5426
"20130630","002306.SZ",-18.1698
"20130630","002307.SZ",6.0607
"20130630","002308.SZ",8.7139
"20130630","002309.SZ",2.0822
"20130630","002310.SZ",35.7141
"20130630","002311.SZ",13.8249
"20130630","002312.SZ",1.8261
"20130630","002313.SZ",9.0446
"20130630","002314.SZ",-6.1684
"20130630","002315.SZ",6.758
"20130630","002316.SZ",5.3078
"20130630","002317.SZ",6.7754
"20130630","002318.SZ",9.9474
"20130630","002319.SZ",2.1009
"20130630","002320.SZ",1.9791
"20130630","002321.SZ",50.7425
"20130630","002322.SZ",12.4741
"20130630","002323.SZ",0.9662
"20130630","002324.SZ",13.643
"20130630","002325.SZ",15.9673
"20130630","002326.SZ",2.1873
"20130630","002327.SZ",18.9803
"20130630","002328.SZ",0.4653
"20130630","002329.SZ",-0.9573
"20130630","002330.SZ",2.5202
"20130630","002331.SZ",9.5558
"20130630","002332.SZ",3.157
"20130630","002333.SZ",2.7648
"20130630","002334.SZ",7.1545
"20130630","002335.SZ",6.8943
"20130630","002336.SZ",-0.6572
"20130630","002337.SZ",-0.1671
"20130630","002338.SZ",3.4046
"20130630","002339.SZ",35.3096
"20130630","002340.SZ",4.4673
"20130630","002341.SZ",104.9785
"20130630","002342.SZ",3.3785
"20130630","002343.SZ",1.0632
"20130630","002344.SZ",34.0628
"20130630","002345.SZ",7.1937
"20130630","002346.SZ",-1.0979
"20130630","002347.SZ",10.0283
"20130630","002348.SZ",4.9096
"20130630","002349.SZ",4.8312
"20130630","002350.SZ",3.3408
"20130630","002351.SZ",2.5644
"20130630","002352.SZ",2.9607
"20130630","002353.SZ",25.9643
"20130630","002354.SZ",1.8614
"20130630","002355.SZ",4.1107
"20130630","002356.SZ",0.1526
"20130630","002357.SZ",4.5484
"20130630","002358.SZ",17.7359
"20130630","002359.SZ",56.0338
"20130630","002360.SZ",11.8824
"20130630","002361.SZ",5.227
"20130630","002362.SZ",-0.5198
"20130630","002363.SZ",41.98
"20130630","002364.SZ",28.2378
"20130630","002365.SZ",1.6691
"20130630","002366.SZ",2.0504
"20130630","002367.SZ",2.5963
"20130630","002368.SZ",8.567
"20130630","002369.SZ",74.3267
"20130630","002370.SZ",-3.8185
"20130630","002371.SZ",66.1849
"20130630","002372.SZ",4.6431
"20130630","002373.SZ",-12.6563
"20130630","002374.SZ",49.1442
"20130630","002375.SZ",24.6512
"20130630","002376.SZ",11.7828
"20130630","002377.SZ",2.8096
"20130630","002378.SZ",1.6146
"20130630","002379.SZ",91.3717
"20130630","002380.SZ",2.1755
"20130630","002381.SZ",10.4985
"20130630","002382.SZ",3.1367
"20130630","002383.SZ",-4.5675
"20130630","002384.SZ",-7.7429
"20130630","002385.SZ",16.3113
"20130630","002386.SZ",7.7669
"20130630","002387.SZ",0.233
"20130630","002388.SZ",-1.2592
"20130630","002389.SZ",1.109
"20130630","002390.SZ",2.1432
"20130630","002391.SZ",10.2738
"20130630","002392.SZ",5.3432
"20130630","002393.SZ",11.4936
"20130630","002394.SZ",8.4003
"20130630","002395.SZ",-2.6317
"20130630","002396.SZ",7.5491
"20130630","002397.SZ",1.2588
"20130630","002398.SZ",14.3339
"20130630","002399.SZ",1.258
"20130630","002400.SZ",16.9033
"20130630","002401.SZ",6.819
"20130630","002402.SZ",0.0245
"20130630","002403.SZ",2.1084
"20130630","002404.SZ",3.7231
"20130630","002405.SZ",0.1593
"20130630","002406.SZ",2.5803
"20130630","002407.SZ",-0.7691
"20130630","002408.SZ",9.2717
"20130630","002409.SZ",4.9171
"20130630","002410.SZ",14.8143
"20130630","002411.SZ",3.6302
"20130630","002412.SZ",10.1206
"20130630","002413.SZ",0.8039
"20130630","002414.SZ",1.319
"20130630","002415.SZ",27.494
"20130630","002416.SZ",6.4198
"20130630","002417.SZ",-1.5586
"20130630","002418.SZ",1.9049
"20130630","002419.SZ",9.2147
"20130630","002420.SZ",0.2477
"20130630","002421.SZ",13.2752
"20130630","002422.SZ",12.7484
"20130630","002423.SZ",-1.6685
"20130630","002424.SZ",-2.7221
"20130630","002425.SZ",2.9903
"20130630","002426.SZ",2.1138
"20130630","002427.SZ",0.1541
"20130630","002428.SZ",6.6076
"20130630","002429.SZ",13.849
"20130630","002430.SZ",7.8534
"20130630","002431.SZ",14.3236
"20130630","002432.SZ",0.2302
"20130630","002433.SZ",83.7149
"20130630","002434.SZ",4.301
"20130630","002435.SZ",4.7472
"20130630","002436.SZ",3.6664
"20130630","002437.SZ",0.5011
"20130630","002438.SZ",7.064
"20130630","002439.SZ",17.4781
"20130630","002440.SZ",2.9024
"20130630","002441.SZ",6.8437
"20130630","002442.SZ",1.5222
"20130630","002443.SZ",46.2263
"20130630","002444.SZ",19.532
"20130630","002445.SZ",1.2037
"20130630","002446.SZ",0.5238
"20130630","002447.SZ",16.8698
"20130630","002448.SZ",63.7019
"20130630","002449.SZ",0.0593
"20130630","002450.SZ",20.0156
"20130630","002451.SZ",-0.8072
"20130630","002452.SZ",4.8232
"20130630","002453.SZ",70.4506
"20130630","002454.SZ",8.8608
"20130630","002455.SZ",3.4205
"20130630","002456.SZ",175.5578
"20130630","002457.SZ",3.8195
"20130630","002458.SZ",-15.7172
"20130630","002459.SZ",-25.0078
"20130630","002460.SZ",12.5788
"20130630","002461.SZ",0.8266
"20130630","002462.SZ",2.6375
"20130630","002463.SZ",1.2881
"20130630","002464.SZ",23.8243
"20130630","002465.SZ",4.2922
"20130630","002466.SZ",1.2992
"20130630","002467.SZ",18.4794
"20130630","002468.SZ",0.3256
"20130630","002469.SZ",15.7442
"20130630","002470.SZ",15.692
"20130630","002471.SZ",70.2538
"20130630","002472.SZ",5.3178
"20130630","002473.SZ",-0.1371
"20130630","002474.SZ",6.8763
"20130630","002475.SZ",12.7763
"20130630","002476.SZ",3.4513
"20130630","002477.SZ",2.3785
"20130630","002478.SZ",5.9053
"20130630","002479.SZ",7.2728
"20130630","002480.SZ",0.6496
"20130630","002481.SZ",8.9699
"20130630","002482.SZ",16.6602
"20130630","002483.SZ",4.5961
"20130630","002484.SZ",7.0246
"20130630","002485.SZ",2.7752
"20130630","002486.SZ",3.0902
"20130630","002487.SZ",1.8948
"20130630","002488.SZ",2.8094
"20130630","002489.SZ",3.1581
"20130630","002490.SZ",2.2691
"20130630","002491.SZ",8.6096
"20130630","002492.SZ",4.6876
"20130630","002493.SZ",-0.2456
"20130630","002494.SZ",6.2537
"20130630","002495.SZ",0.9452
"20130630","002496.SZ",5.3993
"20130630","002497.SZ",6.1255
"20130630","002498.SZ",0.9959
"20130630","002499.SZ",1.7664
"20130630","002500.SZ",0.7555
"20130630","002501.SZ",122.9679
"20130630","002502.SZ",2.6802
"20130630","002503.SZ",9.0286
"20130630","002504.SZ",-1.5822
"20130630","002505.SZ",-7.0914
"20130630","002506.SZ",-74.4091
"20130630","002507.SZ",10.1083
"20130630","002508.SZ",14.6507
"20130630","002509.SZ",19.4179
"20130630","002510.SZ",4.4328
"20130630","002511.SZ",6.6445
"20130630","002512.SZ",5.6377
"20130630","002513.SZ",3.0179
"20130630","002514.SZ",0.456
"20130630","002515.SZ",2.6273
"20130630","002516.SZ",6.5761
"20130630","002517.SZ",1.0558
"20130630","002518.SZ",5.207
"20130630","002519.SZ",3.0165
"20130630","002520.SZ",-12.5237
"20130630","002521.SZ",7.0055
"20130630","002522.SZ",-4.3143
"20130630","002523.SZ",-0.3454
"20130630","002524.SZ",68.8876
"20130630","002526.SZ",-1.5097
"20130630","002527.SZ",11.879
"20130630","002528.SZ",-4.8467
"20130630","002529.SZ",0.4618
"20130630","002530.SZ",4.7538
"20130630","002531.SZ",7.1978
"20130630","002532.SZ",11.2813
"20130630","002533.SZ",0.3352
"20130630","002534.SZ",8.9086
"20130630","002535.SZ",10.4972
"20130630","002536.SZ",0.6755
"20130630","002537.SZ",4.8365
"20130630","002538.SZ",8.412
"20130630","002539.SZ",-0.2683
"20130630","002540.SZ",3.6233
"20130630","002541.SZ",7.5107
"20130630","002542.SZ",7.5143
"20130630","002543.SZ",7.9425
"20130630","002544.SZ",5.51
"20130630","002545.SZ",5.1935
"20130630","002546.SZ",10.3076
"20130630","002547.SZ",-12.3903
"20130630","002548.SZ",4.8071
"20130630","002549.SZ",4.1712
"20130630","002550.SZ",5.6153
"20130630","002551.SZ",2.376
"20130630","002552.SZ",0.7012
"20130630","002553.SZ",6.082
"20130630","002554.SZ",7.6602
"20130630","002555.SZ",-4.1367
"20130630","002556.SZ",3.0098
"20130630","002557.SZ",1.5416
"20130630","002558.SZ",4.5924
"20130630","002559.SZ",3.4236
"20130630","002560.SZ",3.3335
"20130630","002561.SZ",6.1731
"20130630","002562.SZ",-9.2726
"20130630","002563.SZ",1.7254
"20130630","002564.SZ",32.0804
"20130630","002565.SZ",10.8043
"20130630","002566.SZ",6.5364
"20130630","002567.SZ",10.227
"20130630","002568.SZ",1.4399
"20130630","002569.SZ",3.939
"20130630","002570.SZ",5.7452
"20130630","002571.SZ",11.9371
"20130630","002572.SZ",13.9641
"20130630","002573.SZ",3.8036
"20130630","002574.SZ",1.2581
"20130630","002575.SZ",2.9119
"20130630","002576.SZ",0.1265
"20130630","002577.SZ",-1.0443
"20130630","002578.SZ",4.7814
"20130630","002579.SZ",1.0939
"20130630","002580.SZ",9.8532
"20130630","002581.SZ",4.2369
"20130630","002582.SZ",6.3406
"20130630","002583.SZ",2.828
"20130630","002584.SZ",0.0772
"20130630","002585.SZ",1.0704
"20130630","002586.SZ",6.1808
"20130630","002587.SZ",9.0411
"20130630","002588.SZ",14.6468
"20130630","002589.SZ",13.3056
"20130630","002590.SZ",1.4648
"20130630","002591.SZ",3.4377
"20130630","002592.SZ",9.6389
"20130630","002593.SZ",-0.2583
"20130630","002594.SZ",2.2866
"20130630","002595.SZ",6.5217
"20130630","002596.SZ",5.5152
"20130630","002597.SZ",4.2702
"20130630","002598.SZ",2.9735
"20130630","002599.SZ",4.6758
"20130630","002600.SZ",-1.4764
"20130630","002601.SZ",1.7412
"20130630","002602.SZ",3.1497
"20130630","002603.SZ",8.9865
"20130630","002604.SZ",3.1955
"20130630","002605.SZ",5.8369
"20130630","002606.SZ",2.8333
"20130630","002607.SZ",4.8504
"20130630","002608.SZ",3.6262
"20130630","002609.SZ",11.3086
"20130630","002610.SZ",-1.2139
"20130630","002611.SZ",2.9787
"20130630","002612.SZ",7.2927
"20130630","002613.SZ",4.2673
"20130630","002614.SZ",1.3775
"20130630","002615.SZ",6.4125
"20130630","002616.SZ",0.9886
"20130630","002617.SZ",3.1605
"20130630","002618.SZ",5.7073
"20130630","002619.SZ",3.2569
"20130630","002620.SZ",9.7872
"20130630","002621.SZ",5.2278
"20130630","002622.SZ",4.2747
"20130630","002623.SZ",-1.3891
"20130630","002624.SZ",4.1784
"20130630","002625.SZ",8.9427
"20130630","002626.SZ",1.6413
"20130630","002627.SZ",4.3575
"20130630","002628.SZ",21.1492
"20130630","002629.SZ",8.9649
"20130630","002630.SZ",5.8854
"20130630","002631.SZ",5.8793
"20130630","002632.SZ",1.3834
"20130630","002633.SZ",-1.1774
"20130630","002634.SZ",3.0809
"20130630","002635.SZ",13.4706
"20130630","002636.SZ",2.7101
"20130630","002637.SZ",-3.4118
"20130630","002638.SZ",7.4038
"20130630","002639.SZ",2.2861
"20130630","002640.SZ",6.9486
"20130630","002641.SZ",15.0688
"20130630","002642.SZ",6.4699
"20130630","002643.SZ",5.1427
"20130630","002644.SZ",4.3362
"20130630","002645.SZ",4.2115
"20130630","002646.SZ",14.8199
"20130630","002647.SZ",1.5714
"20130630","002648.SZ",10.1081
"20130630","002649.SZ",9.8836
"20130630","002650.SZ",4.027
"20130630","002651.SZ",-11.4211
"20130630","002652.SZ",4.2471
"20130630","002653.SZ",12.4449
"20130630","002654.SZ",5.4932
"20130630","002655.SZ",5.0919
"20130630","002656.SZ",14.3574
"20130630","002657.SZ",8.5326
"20130630","002658.SZ",6.2398
"20130630","002659.SZ",0.8108
"20130630","002660.SZ",3.9655
"20130630","002661.SZ",6.7878
"20130630","002662.SZ",5.1009
"20130630","002663.SZ",12.3362
"20130630","002664.SZ",9.8466
"20130630","002665.SZ",10.3089
"20130630","002666.SZ",5.1349
"20130630","002667.SZ",7.1728
"20130630","002668.SZ",14.8855
"20130630","002669.SZ",0.4998
"20130630","002670.SZ",2.721
"20130630","002671.SZ",8.9718
"20130630","002672.SZ",2.8098
"20130630","002673.SZ",-7.2528
"20130630","002674.SZ",8.5706
"20130630","002675.SZ",7.3146
"20130630","002676.SZ",0.7966
"20130630","002677.SZ",5.0646
"20130630","002678.SZ",13.0523
"20130630","002679.SZ",5.2405
"20130630","002680.SZ",4.082
"20130630","002681.SZ",6.4858
"20130630","002682.SZ",7.0883
"20130630","002683.SZ",4.2432
"20130630","002684.SZ",-0.7021
"20130630","002685.SZ",4.3061
"20130630","002686.SZ",10.7628
"20130630","002687.SZ",155.5073
"20130630","002688.SZ",131.6959
"20130630","002689.SZ",105.5794
"20130630","002690.SZ",200.0298
"20130630","002691.SZ",104.6243
"20130630","002692.SZ",159.7717
"20130630","002693.SZ",220.5962
"20130630","002694.SZ",89.0917
"20130630","002695.SZ",218.5008
"20130630","002696.SZ",155.3606
"20130630","002697.SZ",140.6978
"20130630","002698.SZ",88.4913
"20130630","002699.SZ",235.1776
"20130630","002700.SZ",246.943
"20130630","002701.SZ",147.4963
"20130630","002702.SZ",184.9169
"20130630","002703.SZ",9.7183
"20130630","002705.SZ",
"20130630","002706.SZ",
"20130630","002707.SZ",
"20130630","002708.SZ",
"20130630","002709.SZ",11.8913
"20130630","002711.SZ",
"20130630","002712.SZ",
"20130630","002713.SZ",
"20130630","002714.SZ",
"20130630","002715.SZ",
"20130630","002716.SZ",
"20130630","002717.SZ",
"20130630","002718.SZ",
"20130630","002719.SZ",
"20130630","002720.SZ",
"20130630","002721.SZ",
"20130630","002722.SZ",
"20130630","002723.SZ",17.4455
"20130630","002725.SZ",
"20130630","002736.SZ",4.1297
"20130630","300001.SZ",6.5482
"20130630","300002.SZ",12.7536
"20130630","300003.SZ",8.6234
"20130630","300004.SZ",1.9636
"20130630","300005.SZ",30.8115
"20130630","300006.SZ",6.0869
"20130630","300007.SZ",5.7373
"20130630","300008.SZ",-4.4034
"20130630","300009.SZ",11.753
"20130630","300010.SZ",15.7212
"20130630","300011.SZ",4.3928
"20130630","300012.SZ",11.0228
"20130630","300013.SZ",2.5396
"20130630","300014.SZ",15.8495
"20130630","300015.SZ",9.7668
"20130630","300016.SZ",7.1304
"20130630","300017.SZ",16.4119
"20130630","300018.SZ",2.9619
"20130630","300019.SZ",9.006
"20130630","300020.SZ",20.6732
"20130630","300021.SZ",7.1351
"20130630","300022.SZ",-2.7147
"20130630","300023.SZ",-6.2006
"20130630","300024.SZ",17.4027
"20130630","300025.SZ",0.8736
"20130630","300026.SZ",44.2976
"20130630","300027.SZ",81.2283
"20130630","300028.SZ",1.7173
"20130630","300029.SZ",-40.2316
"20130630","300030.SZ",3.3051
"20130630","300031.SZ",6.5022
"20130630","300032.SZ",2.1827
"20130630","300033.SZ",0.8688
"20130630","300034.SZ",3.9306
"20130630","300035.SZ",9.6687
"20130630","300036.SZ",-0.3188
"20130630","300037.SZ",7.1728
"20130630","300038.SZ",26.4382
"20130630","300039.SZ",11.8791
"20130630","300040.SZ",39.8524
"20130630","300041.SZ",5.451
"20130630","300042.SZ",0.2202
"20130630","300043.SZ",18.5387
"20130630","300044.SZ",5.2677
"20130630","300045.SZ",3.2986
"20130630","300046.SZ",-1.4647
"20130630","300047.SZ",1.6727
"20130630","300048.SZ",5.1292
"20130630","300049.SZ",2.7981
"20130630","300050.SZ",-3.8156
"20130630","300051.SZ",-1.8961
"20130630","300052.SZ",1.5082
"20130630","300053.SZ",3.6615
"20130630","300054.SZ",9.0618
"20130630","300055.SZ",5.3545
"20130630","300056.SZ",0.9468
"20130630","300057.SZ",9.2344
"20130630","300058.SZ",23.8293
"20130630","300059.SZ",-3.0739
"20130630","300061.SZ",0.8665
"20130630","300062.SZ",4.1704
"20130630","300063.SZ",-0.0316
"20130630","300064.SZ",6.5625
"20130630","300065.SZ",-4.8386
"20130630","300066.SZ",6.6624
"20130630","300067.SZ",2.1595
"20130630","300068.SZ",4.3894
"20130630","300069.SZ",0.1502
"20130630","300070.SZ",20.3557
"20130630","300071.SZ",11.4941
"20130630","300072.SZ",15.3421
"20130630","300073.SZ",1.8096
"20130630","300074.SZ",11.2685
"20130630","300075.SZ",5.3839
"20130630","300076.SZ",-0.2108
"20130630","300077.SZ",0.2537
"20130630","300078.SZ",-0.4516
"20130630","300079.SZ",10.6726
"20130630","300080.SZ",40.4275
"20130630","300081.SZ",4.9703
"20130630","300082.SZ",0.744
"20130630","300083.SZ",9.4989
"20130630","300084.SZ",-0.3447
"20130630","300085.SZ",-0.1465
"20130630","300086.SZ",-0.3134
"20130630","300087.SZ",1.1774
"20130630","300088.SZ",15.1764
"20130630","300089.SZ",1.4278
"20130630","300090.SZ",10.9142
"20130630","300091.SZ",-7.2676
"20130630","300092.SZ",-3.8862
"20130630","300093.SZ",1.6492
"20130630","300094.SZ",-9.7146
"20130630","300095.SZ",1.2273
"20130630","300096.SZ",4.2006
"20130630","300097.SZ",4.2409
"20130630","300098.SZ",1.1052
"20130630","300099.SZ",6.2078
"20130630","300100.SZ",4.4323
"20130630","300101.SZ",-3.4008
"20130630","300102.SZ",2.1251
"20130630","300103.SZ",7.9048
"20130630","300104.SZ",22.5262
"20130630","300105.SZ",7.9809
"20130630","300106.SZ",5.314
"20130630","300107.SZ",0.3754
"20130630","300108.SZ",3.2385
"20130630","300109.SZ",3.5937
"20130630","300110.SZ",7.9713
"20130630","300111.SZ",-12.2533
"20130630","300112.SZ",4.8303
"20130630","300113.SZ",9.1904
"20130630","300114.SZ",4.932
"20130630","300115.SZ",12.278
"20130630","300116.SZ",-1.6166
"20130630","300117.SZ",4.644
"20130630","300118.SZ",-18.0922
"20130630","300119.SZ",9.3804
"20130630","300120.SZ",1.1851
"20130630","300121.SZ",3.4848
"20130630","300122.SZ",4.0968
"20130630","300123.SZ",5.3051
"20130630","300124.SZ",7.451
"20130630","300125.SZ",0.5452
"20130630","300126.SZ",4.6618
"20130630","300127.SZ",-1.9133
"20130630","300128.SZ",7.6709
"20130630","300129.SZ",3.6485
"20130630","300130.SZ",4.4651
"20130630","300131.SZ",-5.0105
"20130630","300132.SZ",2.0516
"20130630","300133.SZ",19.5922
"20130630","300134.SZ",-11.4109
"20130630","300135.SZ",6.0873
"20130630","300136.SZ",-5.3506
"20130630","300137.SZ",5.1337
"20130630","300138.SZ",1.7032
"20130630","300139.SZ",4.7229
"20130630","300140.SZ",2.3609
"20130630","300141.SZ",8.5598
"20130630","300142.SZ",7.5361
"20130630","300143.SZ",-4.4164
"20130630","300144.SZ",7.4236
"20130630","300145.SZ",13.6653
"20130630","300146.SZ",11.0741
"20130630","300147.SZ",6.7537
"20130630","300148.SZ",0.3509
"20130630","300149.SZ",4.3769
"20130630","300150.SZ",-1.2797
"20130630","300151.SZ",1.6951
"20130630","300152.SZ",3.8177
"20130630","300153.SZ",-0.0504
"20130630","300154.SZ",3.0371
"20130630","300155.SZ",4.1576
"20130630","300156.SZ",0.6609
"20130630","300157.SZ",25.017
"20130630","300158.SZ",4.2793
"20130630","300159.SZ",6.3881
"20130630","300160.SZ",3.1591
"20130630","300161.SZ",-9.645
"20130630","300162.SZ",-1.2817
"20130630","300163.SZ",2.1847
"20130630","300164.SZ",2.6969
"20130630","300165.SZ",3.0893
"20130630","300166.SZ",11.9515
"20130630","300167.SZ",-0.2113
"20130630","300168.SZ",8.8248
"20130630","300169.SZ",-1.4925
"20130630","300170.SZ",20.0298
"20130630","300171.SZ",7.4365
"20130630","300172.SZ",5.2782
"20130630","300173.SZ",2.0466
"20130630","300174.SZ",-2.0522
"20130630","300175.SZ",1.8898
"20130630","300176.SZ",5.3643
"20130630","300177.SZ",13.319
"20130630","300178.SZ",6.2666
"20130630","300179.SZ",2.0365
"20130630","300180.SZ",6.0265
"20130630","300181.SZ",2.1771
"20130630","300182.SZ",14.6203
"20130630","300183.SZ",12.463
"20130630","300184.SZ",-2.7176
"20130630","300185.SZ",-0.4633
"20130630","300186.SZ",2.7128
"20130630","300187.SZ",5.8683
"20130630","300188.SZ",14.1763
"20130630","300189.SZ",1.9179
"20130630","300190.SZ",5.4017
"20130630","300191.SZ",7.0319
"20130630","300192.SZ",5.4851
"20130630","300193.SZ",2.7889
"20130630","300194.SZ",0.9322
"20130630","300195.SZ",6.288
"20130630","300196.SZ",11.3093
"20130630","300197.SZ",14.1738
"20130630","300198.SZ",12.4663
"20130630","300199.SZ",7.5396
"20130630","300200.SZ",0.8777
"20130630","300201.SZ",0.7614
"20130630","300202.SZ",19.1949
"20130630","300203.SZ",8.6361
"20130630","300204.SZ",10.5967
"20130630","300205.SZ",4.7943
"20130630","300206.SZ",1.231
"20130630","300207.SZ",4.8288
"20130630","300208.SZ",1.6633
"20130630","300209.SZ",0.4494
"20130630","300210.SZ",12.5767
"20130630","300211.SZ",4.1716
"20130630","300212.SZ",12.5031
"20130630","300213.SZ",2.8432
"20130630","300214.SZ",3.8258
"20130630","300215.SZ",10.5049
"20130630","300216.SZ",15.4076
"20130630","300217.SZ",5.3089
"20130630","300218.SZ",4.2787
"20130630","300219.SZ",4.0777
"20130630","300220.SZ",1.9754
"20130630","300221.SZ",0.1787
"20130630","300222.SZ",2.9553
"20130630","300223.SZ",0.2726
"20130630","300224.SZ",3.6973
"20130630","300225.SZ",5.7074
"20130630","300226.SZ",7.0321
"20130630","300227.SZ",2.6846
"20130630","300228.SZ",26.6166
"20130630","300229.SZ",11.3447
"20130630","300230.SZ",7.446
"20130630","300231.SZ",10.4745
"20130630","300232.SZ",2.9657
"20130630","300233.SZ",4.0947
"20130630","300234.SZ",7.5069
"20130630","300235.SZ",5.0084
"20130630","300236.SZ",7.5582
"20130630","300237.SZ",3.2457
"20130630","300238.SZ",4.391
"20130630","300239.SZ",10.1401
"20130630","300240.SZ",8.8723
"20130630","300241.SZ",12.5198
"20130630","300242.SZ",-3.7182
"20130630","300243.SZ",3.7916
"20130630","300244.SZ",13.276
"20130630","300245.SZ",7.6543
"20130630","300246.SZ",6.9812
"20130630","300247.SZ",3.6343
"20130630","300248.SZ",5.9403
"20130630","300249.SZ",2.6448
"20130630","300250.SZ",5.3618
"20130630","300251.SZ",17.3049
"20130630","300252.SZ",3.4997
"20130630","300253.SZ",12.5463
"20130630","300254.SZ",2.2759
"20130630","300255.SZ",10.38
"20130630","300256.SZ",-5.5101
"20130630","300257.SZ",4.7661
"20130630","300258.SZ",9.1261
"20130630","300259.SZ",12.4836
"20130630","300260.SZ",-0.1942
"20130630","300261.SZ",3.624
"20130630","300262.SZ",11.3615
"20130630","300263.SZ",9.018
"20130630","300264.SZ",0.6865
"20130630","300265.SZ",6.7257
"20130630","300266.SZ",4.2527
"20130630","300267.SZ",11.4116
"20130630","300268.SZ",-26.5715
"20130630","300269.SZ",1.4934
"20130630","300270.SZ",6.0561
"20130630","300271.SZ",10.185
"20130630","300272.SZ",5.6193
"20130630","300273.SZ",8.8868
"20130630","300274.SZ",3.7151
"20130630","300275.SZ",12.8293
"20130630","300276.SZ",5.8139
"20130630","300277.SZ",-5.8114
"20130630","300278.SZ",-0.5592
"20130630","300279.SZ",4.9074
"20130630","300280.SZ",0.9942
"20130630","300281.SZ",7.5646
"20130630","300282.SZ",-0.1443
"20130630","300283.SZ",3.3463
"20130630","300284.SZ",8.4107
"20130630","300285.SZ",12.932
"20130630","300286.SZ",13.8702
"20130630","300287.SZ",9.8596
"20130630","300288.SZ",15.7324
"20130630","300289.SZ",12.9937
"20130630","300290.SZ",13.232
"20130630","300291.SZ",9.88
"20130630","300292.SZ",0.2578
"20130630","300293.SZ",15.2417
"20130630","300294.SZ",5.851
"20130630","300295.SZ",9.8465
"20130630","300296.SZ",7.7951
"20130630","300297.SZ",5.8766
"20130630","300298.SZ",9.3697
"20130630","300299.SZ",2.4607
"20130630","300300.SZ",8.2657
"20130630","300301.SZ",3.6806
"20130630","300302.SZ",5.2238
"20130630","300303.SZ",8.0071
"20130630","300304.SZ",3.866
"20130630","300305.SZ",3.4317
"20130630","300306.SZ",6.5693
"20130630","300307.SZ",-0.441
"20130630","300308.SZ",3.5338
"20130630","300309.SZ",8.2346
"20130630","300310.SZ",6.3043
"20130630","300311.SZ",4.8363
"20130630","300312.SZ",5.0557
"20130630","300313.SZ",2.1149
"20130630","300314.SZ",6.3707
"20130630","300315.SZ",6.3639
"20130630","300316.SZ",-1.5959
"20130630","300317.SZ",0.4356
"20130630","300318.SZ",6.2223
"20130630","300319.SZ",-3.4152
"20130630","300320.SZ",6.1684
"20130630","300321.SZ",2.3757
"20130630","300322.SZ",5.722
"20130630","300323.SZ",2.6902
"20130630","300324.SZ",-2.2896
"20130630","300325.SZ",6.4434
"20130630","300326.SZ",6.5417
"20130630","300327.SZ",-5.3415
"20130630","300328.SZ",4.2072
"20130630","300329.SZ",2.2868
"20130630","300330.SZ",1.1376
"20130630","300331.SZ",-2.0329
"20130630","300332.SZ",10.1916
"20130630","300333.SZ",-9.7462
"20130630","300334.SZ",9.8477
"20130630","300335.SZ",165.9924
"20130630","300336.SZ",238.4797
"20130630","300337.SZ",135.3858
"20130630","300338.SZ",117.4864
"20130630","300339.SZ",146.4304
"20130630","300340.SZ",147.6003
"20130630","300341.SZ",149.9395
"20130630","300342.SZ",161.1111
"20130630","300343.SZ",188.7359
"20130630","300344.SZ",136.5656
"20130630","300345.SZ",164.3414
"20130630","300346.SZ",235.6335
"20130630","300347.SZ",300.0268
"20130630","300348.SZ",145.8179
"20130630","300349.SZ",328.7379
"20130630","300350.SZ",120.666
"20130630","300351.SZ",197.3641
"20130630","300352.SZ",254.5139
"20130630","300353.SZ",229.2963
"20130630","300354.SZ",183.8315
"20130630","300355.SZ",133.5078
"20130630","300356.SZ",147.646
"20130630","300357.SZ",
"20130630","300358.SZ",
"20130630","300359.SZ",
"20130630","300360.SZ",
"20130630","300361.SZ",
