"REPORT_PERIOD","S_INFO_WINDCODE","S_FA_GROSSPROFITMARGIN_TTM"
"20121231","603336.SH",21.7912
"20121231","603338.SH",39.3596
"20121231","603339.SH",26.3884
"20121231","603377.SH",62.2235
"20121231","603389.SH",54.3451
"20121231","603393.SH",37.584
"20121231","603398.SH",32.6991
"20121231","603416.SH",43.5114
"20121231","603421.SH",60.1045
"20121231","603508.SH",58.5035
"20121231","603515.SH",34.5566
"20121231","603518.SH",67.1598
"20121231","603519.SH",18.7537
"20121231","603520.SH",24.722
"20121231","603528.SH",57.347
"20121231","603556.SH",41.6626
"20121231","603559.SH",24.7273
"20121231","603566.SH",71.239
"20121231","603568.SH",64.5779
"20121231","603569.SH",16.1684
"20121231","603577.SH",22.5284
"20121231","603585.SH",25.2754
"20121231","603608.SH",53.7982
"20121231","603616.SH",31.9259
"20121231","603633.SH",44.0642
"20121231","603658.SH",71.1351
"20121231","603660.SH",61.3152
"20121231","603663.SH",22.1382
"20121231","603667.SH",28.7864
"20121231","603668.SH",18.2143
"20121231","603696.SH",37.7688
"20121231","603701.SH",30.0657
"20121231","603708.SH",20.994
"20121231","603716.SH",37.9638
"20121231","603726.SH",25.6887
"20121231","603727.SH",23.2942
"20121231","603729.SH",24.6035
"20121231","603737.SH",40.389
"20121231","603738.SH",40.0909
"20121231","603777.SH",47.0954
"20121231","603778.SH",26.6844
"20121231","603779.SH",66.2662
"20121231","603798.SH",25.7401
"20121231","603800.SH",27.0903
"20121231","603816.SH",39.5984
"20121231","603818.SH",38.2979
"20121231","603819.SH",16.7995
"20121231","603822.SH",15.1944
"20121231","603823.SH",22.121
"20121231","603838.SH",24.9875
"20121231","603843.SH",14.2952
"20121231","603858.SH",81.11
"20121231","603859.SH",40.0234
"20121231","603861.SH",29.1543
"20121231","603866.SH",35.9918
"20121231","603868.SH",33.2336
"20121231","603869.SH",37.9058
"20121231","603878.SH",19.5571
"20121231","603883.SH",35.1537
"20121231","603886.SH",61.0394
"20121231","603887.SH",21.6317
"20121231","603888.SH",58.0163
"20121231","603900.SH",53.3225
"20121231","603909.SH",46.9021
"20121231","603919.SH",56.0325
"20121231","603928.SH",22.3575
"20121231","603936.SH",23.8464
"20121231","603958.SH",42.9343
"20121231","603959.SH",44.2026
"20121231","603968.SH",13.8057
"20121231","603977.SH",39.8905
"20121231","603986.SH",19.6268
"20121231","603987.SH",27.2128
"20121231","603989.SH",28.7034
"20121231","603990.SH",69.2384
"20121231","603993.SH",29.797
"20121231","603996.SH",14.5739
"20121231","603999.SH",29.9148
"20130331","000005.SZ",34.9716
"20130331","000007.SZ",43.4939
"20130331","000008.SZ",48.1153
"20130331","000010.SZ",34.5003
"20130331","000017.SZ",10.0401
"20130331","000018.SZ",52.1618
"20130331","000023.SZ",10.2432
"20130331","000024.SZ",49.3967
"20130331","000030.SZ",18.4719
"20130331","000033.SZ",42.3816
"20130331","000034.SZ",13.2369
"20130331","000035.SZ",75.0816
"20130331","000037.SZ",-69.6704
"20130331","000040.SZ",50.3606
"20130331","000056.SZ",19.7031
"20130331","000059.SZ",10.966
"20130331","000068.SZ",3.0811
"20130331","000151.SZ",10.996
"20130331","000408.SZ",14.1365
"20130331","000415.SZ",56.7999
"20130331","000421.SZ",3.2087
"20130331","000504.SZ",28.6751
"20130331","000505.SZ",25.3972
"20130331","000510.SZ",2.0722
"20130331","000511.SZ",31.6304
"20130331","000526.SZ",23.7722
"20130331","000545.SZ",55.1783
"20130331","000555.SZ",3.4848
"20130331","000556.SZ",82.8051
"20130331","000557.SZ",46.8647
"20130331","000565.SZ",23.5112
"20130331","000576.SZ",8.8481
"20130331","000585.SZ",30.2016
"20130331","000587.SZ",6.3994
"20130331","000590.SZ",50.8468
"20130331","000591.SZ",14.8002
"20130331","000595.SZ",10.444
"20130331","000605.SZ",37.1215
"20130331","000606.SZ",25.569
"20130331","000609.SZ",33.4023
"20130331","000611.SZ",6.5291
"20130331","000613.SZ",98.5076
"20130331","000615.SZ",11.7224
"20130331","000617.SZ",12.9716
"20130331","000622.SZ",20.5414
"20130331","000626.SZ",1.617
"20130331","000629.SZ",25.954
"20130331","000633.SZ",2.7842
"20130331","000635.SZ",12.9515
"20130331","000638.SZ",13.7023
"20130331","000657.SZ",14.607
"20130331","000658.SZ",94.4577
"20130331","000659.SZ",13.2487
"20130331","000662.SZ",9.8199
"20130331","000663.SZ",15.7391
"20130331","000665.SZ",54.4818
"20130331","000667.SZ",30.2261
"20130331","000670.SZ",26.6666
"20130331","000672.SZ",16.8452
"20130331","000673.SZ",56.8731
"20130331","000676.SZ",23.8735
"20130331","000677.SZ",-10.3886
"20130331","000681.SZ",74.9478
"20130331","000687.SZ",6.0307
"20130331","000688.SZ",48.3156
"20130331","000691.SZ",45.138
"20130331","000693.SZ",-58.0878
"20130331","000698.SZ",4.2637
"20130331","000707.SZ",12.6711
"20130331","000709.SZ",8.3317
"20130331","000711.SZ",73.3037
"20130331","000716.SZ",41.9462
"20130331","000717.SZ",-1.7012
"20130331","000722.SZ",65.6829
"20130331","000727.SZ",8.311
"20130331","000735.SZ",13.4089
"20130331","000751.SZ",-9.1313
"20130331","000760.SZ",12.8045
"20130331","000779.SZ",12.5154
"20130331","000790.SZ",38.8692
"20130331","000795.SZ",16.8506
"20130331","000799.SZ",77.8074
"20130331","000800.SZ",17.6693
"20130331","000802.SZ",55.5931
"20130331","000803.SZ",16.2475
"20130331","000805.SZ",7.633
"20130331","000813.SZ",11.0913
"20130331","000815.SZ",12.968
"20130331","000818.SZ",4.5541
"20130331","000820.SZ",27.3218
"20130331","000821.SZ",11.7835
"20130331","000826.SZ",37.5511
"20130331","000831.SZ",24.5549
"20130331","000832.SZ",5.2867
"20130331","000833.SZ",9.7047
"20130331","000836.SZ",15.8843
"20130331","000838.SZ",40.5283
"20130331","000856.SZ",14.5179
"20130331","000863.SZ",37.2981
"20130331","000875.SZ",11.9935
"20130331","000889.SZ",20.4339
"20130331","000892.SZ",36.1178
"20130331","000893.SZ",1.8096
"20130331","000899.SZ",21.6195
"20130331","000908.SZ",14.0064
"20130331","000910.SZ",24.1144
"20130331","000912.SZ",18.7427
"20130331","000913.SZ",15.6895
"20130331","000922.SZ",23.4657
"20130331","000927.SZ",4.0033
"20130331","000933.SZ",7.4751
"20130331","000950.SZ",14.351
"20130331","000953.SZ",3.7708
"20130331","000955.SZ",17.2372
"20130331","000958.SZ",-2.7342
"20130331","000962.SZ",11.5613
"20130331","000967.SZ",8.4845
"20130331","000968.SZ",16.5351
"20130331","000971.SZ",0.6258
"20130331","000972.SZ",19.1087
"20130331","000976.SZ",-0.4056
"20130331","000985.SZ",6.9643
"20130331","000987.SZ",22.0952
"20130331","001896.SZ",13.7654
"20130331","002002.SZ",7.9863
"20130331","002010.SZ",20.5714
"20130331","002015.SZ",7.0103
"20130331","002019.SZ",23.3823
"20130331","002027.SZ",8.2256
"20130331","002036.SZ",19.0653
"20130331","002042.SZ",9.8081
"20130331","002044.SZ",19.8293
"20130331","002049.SZ",30.2661
"20130331","002050.SZ",25.403
"20130331","002052.SZ",26.5227
"20130331","002053.SZ",19.4092
"20130331","002061.SZ",12.1069
"20130331","002069.SZ",22.3657
"20130331","002105.SZ",16.6847
"20130331","002109.SZ",24.5277
"20130331","002112.SZ",23.366
"20130331","002113.SZ",49.6691
"20130331","002114.SZ",9.0678
"20130331","002123.SZ",48.282
"20130331","002127.SZ",2.563
"20130331","002134.SZ",-9.1806
"20130331","002137.SZ",7.728
"20130331","002145.SZ",12.6097
"20130331","002147.SZ",21.5922
"20130331","002162.SZ",29.4977
"20130331","002166.SZ",12.3264
"20130331","002172.SZ",9.8538
"20130331","002173.SZ",37.3857
"20130331","002174.SZ",6.9773
"20130331","002179.SZ",33.1472
"20130331","002188.SZ",18.5422
"20130331","002192.SZ",5.8451
"20130331","002199.SZ",14.0747
"20130331","002231.SZ",47.3674
"20130331","002240.SZ",6.7153
"20130331","002241.SZ",25.693
"20130331","002247.SZ",23.5032
"20130331","002256.SZ",19.0627
"20130331","002265.SZ",2.9571
"20130331","002270.SZ",29.7933
"20130331","002280.SZ",30.9877
"20130331","002289.SZ",8.0785
"20130331","002292.SZ",39.1609
"20130331","002293.SZ",41.2303
"20130331","002298.SZ",41.8243
"20130331","002306.SZ",68.196
"20130331","002312.SZ",32.7665
"20130331","002314.SZ",18.9199
"20130331","002322.SZ",68.6446
"20130331","002336.SZ",20.5729
"20130331","002343.SZ",20.0171
"20130331","002347.SZ",39.7231
"20130331","002355.SZ",16.2369
"20130331","002356.SZ",26.5338
"20130331","002373.SZ",16.2629
"20130331","002379.SZ",13.9889
"20130331","002397.SZ",43.8899
"20130331","002411.SZ",17.9139
"20130331","002413.SZ",10.3959
"20130331","002417.SZ",38.511
"20130331","002423.SZ",8.4044
"20130331","002425.SZ",51.3633
"20130331","002431.SZ",25.4894
"20130331","002445.SZ",27.4523
"20130331","002447.SZ",56.0418
"20130331","002467.SZ",53.7524
"20130331","002477.SZ",30.1556
"20130331","002482.SZ",14.7385
"20130331","002502.SZ",24.3313
"20130331","002505.SZ",6.0532
"20130331","002506.SZ",-53.8156
"20130331","002509.SZ",28.0009
"20130331","002513.SZ",19.647
"20130331","002517.SZ",22.8505
"20130331","002539.SZ",13.3982
"20130331","002552.SZ",23.6848
"20130331","002555.SZ",21.7366
"20130331","002584.SZ",15.3285
"20130331","002609.SZ",49.6462
"20130331","002610.SZ",7.9061
"20130331","002622.SZ",46.3889
"20130331","002624.SZ",31.1061
"20130331","002629.SZ",27.9799
"20130331","002633.SZ",27.4793
"20130331","002656.SZ",67.0235
"20130331","002663.SZ",26.0172
"20130331","002670.SZ",13.9381
"20130331","002679.SZ",74.9207
"20130331","002680.SZ",34.5258
"20130331","002723.SZ",20.1315
"20130331","002831.SZ",27.7985
"20130331","300008.SZ",30.0974
"20130331","300018.SZ",47.3722
"20130331","300029.SZ",-1.6225
"20130331","300043.SZ",17.015
"20130331","300048.SZ",35.658
"20130331","300066.SZ",26.9127
"20130331","300073.SZ",6.2117
"20130331","300080.SZ",15.7452
"20130331","300087.SZ",36.4957
"20130331","300111.SZ",9.8777
"20130331","300116.SZ",34.7887
"20130331","300139.SZ",55.1673
"20130331","300145.SZ",36.1756
"20130331","300189.SZ",33.4467
"20130331","300213.SZ",30.3243
"20130331","300219.SZ",29.2797
"20130331","300230.SZ",42.916
"20130331","300242.SZ",26.0243
"20130331","300253.SZ",56.2697
"20130331","300264.SZ",36.6984
"20130331","300300.SZ",28.6363
"20130331","300301.SZ",25.0931
"20130331","300313.SZ",40.595
"20130331","300362.SZ",38.6605
"20130331","300498.SZ",14.5312
"20130331","300567.SZ",65.2944
"20130331","600005.SH",5.9757
"20130331","600007.SH",47.413
"20130331","600026.SH",0.0064
"20130331","600053.SH",22.726
"20130331","600055.SH",32.7558
"20130331","600068.SH",13.2544
"20130331","600069.SH",5.9608
"20130331","600071.SH",6.687
"20130331","600074.SH",0.2383
"20130331","600076.SH",38.7186
"20130331","600090.SH",40.0125
"20130331","600091.SH",13.5408
"20130331","600092.SH",4.6673
"20130331","600093.SH",28.1664
"20130331","600097.SH",12.9904
"20130331","600108.SH",25.4352
"20130331","600110.SH",16.0146
"20130331","600112.SH",28.7823
"20130331","600127.SH",13.4552
"20130331","600135.SH",19.5135
"20130331","600136.SH",28.3174
"20130331","600146.SH",-5.1973
"20130331","600155.SH",-13.7017
"20130331","600163.SH",-5.4997
"20130331","600169.SH",9.0728
"20130331","600178.SH",7.561
"20130331","600179.SH",4.0578
"20130331","600186.SH",1.1792
"20130331","600189.SH",17.6363
"20130331","600191.SH",-0.1388
"20130331","600201.SH",67.5452
"20130331","600203.SH",1.6014
"20130331","600209.SH",15.3801
"20130331","600212.SH",6.9827
"20130331","600213.SH",11.1999
"20130331","600217.SH",22.1923
"20130331","600220.SH",13.9666
"20130331","600228.SH",1.8709
"20130331","600230.SH",24.3936
"20130331","600233.SH",29.33
"20130331","600234.SH",69.1764
"20130331","600242.SH",14.8349
"20130331","600247.SH",21.699
"20130331","600257.SH",32.7716
"20130331","600265.SH",3.2168
"20130331","600273.SH",1.3932
"20130331","600275.SH",35.2461
"20130331","600277.SH",13.1596
"20130331","600291.SH",-5.5178
"20130331","600292.SH",10.7411
"20130331","600293.SH",14.4269
"20130331","600299.SH",2.1986
"20130331","600301.SH",-10.5558
"20130331","600306.SH",12.7254
"20130331","600311.SH",23.5515
"20130331","600313.SH",3.5129
"20130331","600318.SH",17.197
"20130331","600319.SH",7.1936
"20130331","600321.SH",8.567
"20130331","600331.SH",12.4595
"20130331","600339.SH",5.5146
"20130331","600346.SH",20.7635
"20130331","600353.SH",20.586
"20130331","600359.SH",14.9025
"20130331","600365.SH",60.8042
"20130331","600375.SH",12.8808
"20130331","600385.SH",60.5803
"20130331","600390.SH",10.289
"20130331","600391.SH",23.8067
"20130331","600393.SH",35.4319
"20130331","600401.SH",9.3218
"20130331","600408.SH",13.0673
"20130331","600419.SH",3.3893
"20130331","600421.SH",3.6073
"20130331","600432.SH",16.0245
"20130331","600444.SH",7.7305
"20130331","600448.SH",8.1932
"20130331","600449.SH",20.9378
"20130331","600462.SH",3.5524
"20130331","600476.SH",9.2412
"20130331","600482.SH",14.4449
"20130331","600485.SH",39.7226
"20130331","600490.SH",29.1709
"20130331","600493.SH",6.7167
"20130331","600506.SH",9.0376
"20130331","600509.SH",25.8982
"20130331","600515.SH",29.2023
"20130331","600520.SH",24.724
"20130331","600532.SH",41.6815
"20130331","600537.SH",1.4618
"20130331","600539.SH",11.2346
"20130331","600545.SH",14.911
"20130331","600546.SH",5.5512
"20130331","600552.SH",25.234
"20130331","600555.SH",47.0191
"20130331","600562.SH",36.6116
"20130331","600566.SH",22.0356
"20130331","600568.SH",17.3621
"20130331","600573.SH",23.7386
"20130331","600579.SH",-10.9772
"20130331","600581.SH",7.571
"20130331","600593.SH",51.7473
"20130331","600601.SH",7.0239
"20130331","600602.SH",14.0378
"20130331","600604.SH",88.1247
"20130331","600605.SH",3.137
"20130331","600606.SH",78.5653
"20130331","600608.SH",15.6357
"20130331","600609.SH",12.5766
"20130331","600610.SH",4.3214
"20130331","600611.SH",23.4534
"20130331","600612.SH",8.1925
"20130331","600613.SH",79.4829
"20130331","600614.SH",14.0847
"20130331","600615.SH",-23.9529
"20130331","600616.SH",54.2597
"20130331","600618.SH",9.7138
"20130331","600619.SH",14.1782
"20130331","600620.SH",35.8568
"20130331","600621.SH",41.2588
"20130331","600622.SH",32.8048
"20130331","600623.SH",18.0838
"20130331","600625.SH",10.5633
"20130331","600629.SH",23.9949
"20130331","600634.SH",55.1456
"20130331","600643.SH",35.4463
"20130331","600644.SH",30.3134
"20130331","600651.SH",20.615
"20130331","600652.SH",36.0647
"20130331","600653.SH",2.2212
"20130331","600654.SH",14.3126
"20130331","600655.SH",8.3495
"20130331","600662.SH",16.5525
"20130331","600673.SH",19.0182
"20130331","600675.SH",53.2999
"20130331","600678.SH",-5.877
"20130331","600679.SH",14.1223
"20130331","600680.SH",12.0529
"20130331","600681.SH",16.5861
"20130331","600683.SH",46.3479
"20130331","600691.SH",9.7657
"20130331","600701.SH",31.6518
"20130331","600704.SH",7.3776
"20130331","600707.SH",-4.4001
"20130331","600708.SH",21.1053
"20130331","600713.SH",7.5098
"20130331","600715.SH",6.3685
"20130331","600718.SH",31.7648
"20130331","600721.SH",32.7897
"20130331","600722.SH",4.6589
"20130331","600725.SH",0.4942
"20130331","600727.SH",19.9651
"20130331","600732.SH",46.8265
"20130331","600733.SH",40.5339
"20130331","600737.SH",15.1932
"20130331","600747.SH",9.4642
"20130331","600749.SH",57.0345
"20130331","600751.SH",-0.4874
"20130331","600760.SH",6.5639
"20130331","600766.SH",22.6486
"20130331","600767.SH",19.9398
"20130331","600769.SH",-19.6342
"20130331","600777.SH",16.6538
"20130331","600779.SH",80.7981
"20130331","600783.SH",37.1845
"20130331","600790.SH",56.4453
"20130331","600793.SH",11.2143
"20130331","600800.SH",18.6051
"20130331","600802.SH",8.2976
"20130331","600806.SH",16.725
"20130331","600813.SH",-180.0416
"20130331","600817.SH",77.1816
"20130331","600821.SH",17.4364
"20130331","600828.SH",23.4363
"20130331","600847.SH",18.5495
"20130331","600848.SH",17.7656
"20130331","600856.SH",25.7084
"20130331","600858.SH",18.7534
"20130331","600860.SH",16.6128
"20130331","600861.SH",19.8404
"20130331","600862.SH",27.2787
"20130331","600866.SH",0.5395
"20130331","600870.SH",11.2812
"20130331","600871.SH",0.933
"20130331","600877.SH",9.8349
"20130331","600882.SH",39.3601
"20130331","600889.SH",21.9275
"20130331","600890.SH",7.5646
"20130331","600891.SH",31.7033
"20130331","600892.SH",3.9628
"20130331","600896.SH",-3.4709
"20130331","600959.SH",37.9032
"20130331","600962.SH",16.1896
"20130331","600963.SH",12.966
"20130331","600965.SH",35.6268
"20130331","600978.SH",30.7204
"20130331","600980.SH",9.2059
"20130331","600984.SH",23.5374
"20130331","601005.SH",-0.523
"20130331","601098.SH",39.582
"20130331","601100.SH",37.922
"20130331","601163.SH",14.4134
"20130331","601222.SH",35.052
"20130331","601599.SH",12.569
"20130331","601886.SH",19.2696
"20130331","601899.SH",23.144
"20130331","601918.SH",29.8638
"20130331","601985.SH",38.7778
"20130331","603993.SH",29.4987
"20130630","000003.SZ",78.988
"20130630","000005.SZ",36.9055
"20130630","000007.SZ",45.0871
"20130630","000010.SZ",32.6762
"20130630","000017.SZ",10.3092
"20130630","000018.SZ",52.2267
"20130630","000024.SZ",47.0739
"20130630","000034.SZ",13.1627
"20130630","000035.SZ",36.2334
"20130630","000037.SZ",-64.5749
"20130630","000040.SZ",46.0293
"20130630","000059.SZ",10.811
"20130630","000063.SZ",24.1378
"20130630","000068.SZ",2.3769
"20130630","000333.SZ",23.3545
"20130630","000408.SZ",8.7914
"20130630","000415.SZ",57.2022
"20130630","000421.SZ",-0.4661
"20130630","000504.SZ",23.8368
"20130630","000505.SZ",25.4114
"20130630","000509.SZ",-1.9946
"20130630","000510.SZ",2.0129
"20130630","000511.SZ",27.4461
"20130630","000526.SZ",22.324
"20130630","000545.SZ",23.8405
"20130630","000555.SZ",3.9107
"20130630","000556.SZ",73.9551
"20130630","000565.SZ",24.0492
"20130630","000576.SZ",8.069
"20130630","000587.SZ",5.8949
"20130630","000590.SZ",54.4719
"20130630","000591.SZ",15.0832
"20130630","000605.SZ",35.488
"20130630","000606.SZ",24.5023
"20130630","000609.SZ",33.3229
"20130630","000611.SZ",2.4081
"20130630","000613.SZ",99.9641
"20130630","000615.SZ",11.1771
"20130630","000617.SZ",13.7594
"20130630","000622.SZ",20.8134
"20130630","000626.SZ",1.2507
"20130630","000629.SZ",25.6976
"20130630","000633.SZ",4.2637
"20130630","000658.SZ",94.4577
"20130630","000659.SZ",12.3201
"20130630","000662.SZ",14.496
"20130630","000663.SZ",13.3113
"20130630","000667.SZ",31.9986
"20130630","000670.SZ",36.6525
"20130630","000672.SZ",14.8998
"20130630","000676.SZ",24.6605
"20130630","000677.SZ",-7.3956
"20130630","000681.SZ",43.1433
"20130630","000688.SZ",59.322
"20130630","000691.SZ",41.1235
"20130630","000693.SZ",-69.7592
"20130630","000698.SZ",4.3079
"20130630","000709.SZ",8.5472
"20130630","000711.SZ",72.7559
"20130630","000717.SZ",-0.3018
"20130630","000722.SZ",65.4109
"20130630","000725.SZ",20.5687
"20130630","000748.SZ",18.0605
"20130630","000756.SZ",16.5195
"20130630","000760.SZ",12.7326
"20130630","000779.SZ",11.0184
"20130630","000782.SZ",6.7604
"20130630","000790.SZ",37.2167
"20130630","000795.SZ",10.8514
"20130630","000799.SZ",77.6704
"20130630","000800.SZ",20.2218
"20130630","000805.SZ",9.9121
"20130630","000813.SZ",11.3578
"20130630","000815.SZ",12.1763
"20130630","000819.SZ",8.7937
"20130630","000820.SZ",25.0058
"20130630","000826.SZ",38.0937
"20130630","000830.SZ",14.0373
"20130630","000831.SZ",28.6929
"20130630","000832.SZ",5.4066
"20130630","000837.SZ",16.7353
"20130630","000838.SZ",40.5764
"20130630","000850.SZ",4.2845
"20130630","000856.SZ",14.2196
"20130630","000863.SZ",37.6745
"20130630","000889.SZ",19.4366
"20130630","000892.SZ",25.5992
"20130630","000893.SZ",1.0701
"20130630","000899.SZ",23.8968
"20130630","000908.SZ",13.6332
"20130630","000910.SZ",24.8707
"20130630","000912.SZ",15.4895
"20130630","000913.SZ",16.1912
"20130630","000927.SZ",3.2417
"20130630","000933.SZ",6.4658
"20130630","000950.SZ",14.778
"20130630","000953.SZ",1.6039
"20130630","000962.SZ",10.6835
"20130630","000967.SZ",7.876
"20130630","000968.SZ",19.0592
"20130630","000971.SZ",-1.2543
"20130630","000972.SZ",20.1052
"20130630","000975.SZ",43.5277
"20130630","000976.SZ",0.15
"20130630","000985.SZ",8.5281
"20130630","000987.SZ",21.6104
"20130630","002002.SZ",20.0053
"20130630","002010.SZ",21.1049
"20130630","002015.SZ",4.6602
"20130630","002019.SZ",25.1402
"20130630","002027.SZ",6.4841
"20130630","002036.SZ",19.1797
"20130630","002042.SZ",11.4401
"20130630","002044.SZ",20.4162
"20130630","002049.SZ",32.6453
"20130630","002050.SZ",25.1946
"20130630","002052.SZ",25.9014
"20130630","002053.SZ",20.2947
"20130630","002061.SZ",13.0188
"20130630","002069.SZ",19.9064
"20130630","002105.SZ",15.3178
"20130630","002109.SZ",21.5089
"20130630","002112.SZ",24.9462
"20130630","002113.SZ",50.2014
"20130630","002123.SZ",43.8904
"20130630","002127.SZ",1.9147
"20130630","002137.SZ",5.973
"20130630","002147.SZ",20.719
"20130630","002166.SZ",15.448
"20130630","002172.SZ",10.949
"20130630","002173.SZ",39.9914
"20130630","002179.SZ",33.972
"20130630","002188.SZ",16.1145
"20130630","002192.SZ",8.0212
"20130630","002199.SZ",13.7132
"20130630","002231.SZ",48.5147
"20130630","002241.SZ",25.9412
"20130630","002247.SZ",23.5032
"20130630","002256.SZ",19.9698
"20130630","002265.SZ",5.4479
"20130630","002270.SZ",29.0419
"20130630","002289.SZ",9.453
"20130630","002292.SZ",39.6949
"20130630","002293.SZ",41.9819
"20130630","002298.SZ",43.1553
"20130630","002306.SZ",65.3851
"20130630","002314.SZ",18.7846
"20130630","002322.SZ",66.867
"20130630","002336.SZ",20.7984
"20130630","002343.SZ",20.9814
"20130630","002347.SZ",39.2478
"20130630","002355.SZ",15.4079
"20130630","002356.SZ",26.5659
"20130630","002379.SZ",12.7009
"20130630","002397.SZ",43.4434
"20130630","002402.SZ",18.1661
"20130630","002411.SZ",18.5027
"20130630","002413.SZ",9.0084
"20130630","002417.SZ",37.759
"20130630","002423.SZ",8.9619
"20130630","002425.SZ",51.4535
"20130630","002431.SZ",24.1571
"20130630","002445.SZ",16.575
"20130630","002447.SZ",55.1462
"20130630","002467.SZ",59.4511
"20130630","002482.SZ",14.7158
"20130630","002502.SZ",24.3867
"20130630","002505.SZ",5.1953
"20130630","002509.SZ",28.1017
"20130630","002513.SZ",19.6075
"20130630","002517.SZ",22.4694
"20130630","002519.SZ",26.4557
"20130630","002539.SZ",12.9884
"20130630","002552.SZ",22.1001
"20130630","002555.SZ",20.7629
"20130630","002584.SZ",13.6962
"20130630","002622.SZ",45.0941
"20130630","002624.SZ",30.9617
"20130630","002629.SZ",27.8721
"20130630","002633.SZ",25.2945
"20130630","002656.SZ",66.7402
"20130630","002663.SZ",25.8539
"20130630","002670.SZ",13.8836
"20130630","002680.SZ",33.0447
"20130630","002689.SZ",29.886
"20130630","002700.SZ",50.6531
"20130630","002831.SZ",28.0915
"20130630","300001.SZ",33.492
"20130630","300008.SZ",28.7194
"20130630","300018.SZ",47.567
"20130630","300023.SZ",18.9153
"20130630","300043.SZ",14.1073
"20130630","300048.SZ",36.0095
"20130630","300066.SZ",27.9406
"20130630","300080.SZ",14.4757
"20130630","300116.SZ",33.2766
"20130630","300139.SZ",59.0012
"20130630","300145.SZ",37.2233
"20130630","300189.SZ",31.6236
"20130630","300219.SZ",26.8256
"20130630","300230.SZ",44.5307
"20130630","300242.SZ",20.573
"20130630","300253.SZ",53.8615
"20130630","300300.SZ",28.3507
"20130630","300301.SZ",24.2649
"20130630","300343.SZ",-15.654
"20130630","300355.SZ",37.7159
"20130630","300362.SZ",39.1974
"20130630","300445.SZ",70.5654
"20130630","300498.SZ",9.1703
"20130630","300567.SZ",64.2319
"20130630","600005.SH",6.0341
"20130630","600007.SH",47.6761
"20130630","600026.SH",-1.3357
"20130630","600053.SH",21.0205
"20130630","600055.SH",32.1995
"20130630","600065.SH",2.066
"20130630","600068.SH",13.189
"20130630","600069.SH",5.9973
"20130630","600071.SH",6.1225
"20130630","600076.SH",35.5564
"20130630","600083.SH",12.5622
"20130630","600090.SH",39.0878
"20130630","600091.SH",10.5275
"20130630","600092.SH",-3.448
"20130630","600093.SH",26.8284
"20130630","600097.SH",6.0557
"20130630","600110.SH",16.0304
"20130630","600135.SH",20.0069
"20130630","600136.SH",26.603
"20130630","600145.SH",19.9096
"20130630","600146.SH",5.1641
"20130630","600155.SH",-47.3079
"20130630","600163.SH",-5.6499
"20130630","600178.SH",4.8165
"20130630","600179.SH",1.8735
"20130630","600186.SH",3.5297
"20130630","600201.SH",66.319
"20130630","600212.SH",5.7943
"20130630","600213.SH",11.4307
"20130630","600217.SH",21.2866
"20130630","600220.SH",17.5047
"20130630","600230.SH",22.3776
"20130630","600233.SH",28.6784
"20130630","600234.SH",86.8614
"20130630","600242.SH",14.6296
"20130630","600247.SH",24.3624
"20130630","600265.SH",16.5868
"20130630","600273.SH",1.6573
"20130630","600275.SH",35.4204
"20130630","600277.SH",13.0203
"20130630","600292.SH",12.8796
"20130630","600293.SH",15.8306
"20130630","600299.SH",2.2252
"20130630","600301.SH",-9.5975
"20130630","600306.SH",11.772
"20130630","600311.SH",23.0725
"20130630","600312.SH",23.8084
"20130630","600313.SH",3.8889
"20130630","600318.SH",19.7313
"20130630","600319.SH",7.3913
"20130630","600321.SH",9.6511
"20130630","600331.SH",12.3669
"20130630","600339.SH",6.7136
"20130630","600346.SH",23.832
"20130630","600359.SH",16.6025
"20130630","600365.SH",60.9562
"20130630","600375.SH",13.968
"20130630","600381.SH",-0.2276
"20130630","600385.SH",56.931
"20130630","600390.SH",8.0429
"20130630","600393.SH",37.6065
"20130630","600401.SH",7.4686
"20130630","600408.SH",10.8055
"20130630","600419.SH",2.4989
"20130630","600421.SH",2.664
"20130630","600432.SH",20.6484
"20130630","600444.SH",8.4294
"20130630","600448.SH",8.777
"20130630","600462.SH",0.2435
"20130630","600482.SH",14.0891
"20130630","600490.SH",27.3719
"20130630","600509.SH",27.4239
"20130630","600515.SH",30.092
"20130630","600520.SH",23.157
"20130630","600532.SH",50.2226
"20130630","600539.SH",4.8919
"20130630","600546.SH",5.0825
"20130630","600552.SH",23.8449
"20130630","600555.SH",43.8896
"20130630","600566.SH",16.3212
"20130630","600568.SH",12.1803
"20130630","600579.SH",-8.1823
"20130630","600581.SH",7.9718
"20130630","600593.SH",52.2053
"20130630","600601.SH",6.6025
"20130630","600602.SH",13.2611
"20130630","600604.SH",123.1067
"20130630","600605.SH",2.8793
"20130630","600606.SH",87.9892
"20130630","600608.SH",15.2406
"20130630","600609.SH",12.6471
"20130630","600610.SH",2.8743
"20130630","600611.SH",23.2112
"20130630","600612.SH",7.8512
"20130630","600613.SH",76.1112
"20130630","600614.SH",16.1951
"20130630","600615.SH",9.5288
"20130630","600616.SH",53.9214
"20130630","600618.SH",8.6994
"20130630","600619.SH",13.1543
"20130630","600620.SH",3288.6775
"20130630","600621.SH",40.4906
"20130630","600622.SH",34.0414
"20130630","600623.SH",16.8999
"20130630","600629.SH",26.6058
"20130630","600643.SH",33.9829
"20130630","600644.SH",29.0057
