"REPORT_PERIOD","S_INFO_WINDCODE","S_QFA_YOYPROFIT"
"20030331","000928.SZ",109.3993
"20030331","000951.SZ",26.0624
"20030331","000919.SZ",29.7904
"20030331","000422.SZ",29.751
"20030331","000931.SZ",-332.9271
"20030331","000428.SZ",7.5954
"20030331","000503.SZ",29.309
"20030331","000963.SZ",-13.3208
"20030331","000514.SZ",121.6328
"20030331","000507.SZ",-16.0517
"20030331","000972.SZ",387.1064
"20030331","000488.SZ",119.3478
"20030331","000960.SZ",217.593
"20030331","000796.SZ",-19.5374
"20030331","000809.SZ",80.9067
"20030331","000821.SZ",-34.8061
"20030331","000823.SZ",23.6228
"20030331","000791.SZ",4.5892
"20030331","000800.SZ",-68.3498
"20030331","000813.SZ",22.591
"20030331","000795.SZ",-63.8827
"20030331","000856.SZ",28.4683
"20030331","000880.SZ",-88.7071
"20030331","000828.SZ",256.3295
"20030331","000868.SZ",1297.6517
"20030331","000831.SZ",15.697
"20030331","000858.SZ",14.3242
"20030331","000004.SZ",20.0687
"20030331","000861.SZ",-613.7549
"20030331","000877.SZ",-119.4332
"20030331","000007.SZ",39.859
"20030331","000838.SZ",-31.8699
"20030331","000863.SZ",-49.5162
"20030331","000878.SZ",208.7035
"20030331","000827.SZ",48.8321
"20030331","000850.SZ",-11.3106
"20030331","000788.SZ",15.0103
"20030331","000797.SZ",510.711
"20030331","000810.SZ",722.5549
"20030331","000012.SZ",26.0663
"20030331","000018.SZ",59.8713
"20030331","000029.SZ",26.456
"20030331","000014.SZ",-68.8951
"20030331","000021.SZ",613.4548
"20030331","000031.SZ",60.6999
"20030331","000038.SZ",159.4364
"20030331","000009.SZ",74.6544
"20030331","000024.SZ",-22.7965
"20030331","000869.SZ",19.1861
"20030331","000833.SZ",-96.8943
"20030331","000859.SZ",-52.7287
"20030331","000013.SZ",77.551
"20030331","000019.SZ",101.7179
"20030331","000037.SZ",-19.3836
"20030331","000866.SZ",12825.6722
"20030331","000882.SZ",-1759.0248
"20030331","000897.SZ",309.9908
"20030331","000906.SZ",181.4997
"20030331","000039.SZ",70.6798
"20030331","000027.SZ",-6.0212
"20030331","000036.SZ",6.8813
"20030331","000900.SZ",-44.2303
"20030331","000059.SZ",12.0096
"20030331","000888.SZ",3.9449
"20030331","000901.SZ",-286.8395
"20030331","000032.SZ",198.3448
"20030331","000010.SZ",2155.2554
"20030331","000017.SZ",155.5848
"20030331","000025.SZ",53.0037
"20030331","000035.SZ",-44.6133
"20030331","000070.SZ",-282.1748
"20030331","000409.SZ",-257.4795
"20030331","000158.SZ",189.9413
"20030331","000417.SZ",5.8022
"20030331","000078.SZ",38.7449
"20030331","000883.SZ",-34.9162
"20030331","000898.SZ",356.6971
"20030331","000716.SZ",100.7245
"20030331","000709.SZ",31.0787
"20030331","000666.SZ",168.1281
"20030331","000638.SZ",-6.2753
"20030331","000630.SZ",17.0071
"20030331","000659.SZ",3.1828
"20030331","000671.SZ",995.1691
"20030331","000651.SZ",17.945
"20030331","000631.SZ",-13.5226
"20030331","000655.SZ",-20.0386
"20030331","000712.SZ",4.4382
"20030331","000679.SZ",-37.9666
"20030331","000702.SZ",-92.774
"20030331","000693.SZ",19.7069
"20030331","000713.SZ",3795.0868
"20030331","000680.SZ",65.9194
"20030331","000703.SZ",2.663
"20030331","000685.SZ",-86.2352
"20030331","000700.SZ",69.3331
"20030331","000719.SZ",-54.3266
"20030331","000686.SZ",-128.6276
"20030331","000710.SZ",59.4185
"20030331","000720.SZ",-30.3974
"20030331","000701.SZ",-47.5945
"20030331","000692.SZ",-51.4028
"20030331","000780.SZ",-30.0997
"20030331","000732.SZ",125.2142
"20030331","000767.SZ",222.2608
"20030331","000753.SZ",-39.288
"20030331","000782.SZ",265.4738
"20030331","000733.SZ",-20.0494
"20030331","000768.SZ",-44.9094
"20030331","000723.SZ",176.8389
"20030331","000695.SZ",73.2208
"20030331","000715.SZ",61.036
"20030331","000681.SZ",-67.8706
"20030331","000708.SZ",71.4339
"20030331","000699.SZ",-94.6667
"20030331","000729.SZ",75.6077
"20030331","000765.SZ",-1349.9591
"20030331","000751.SZ",-51.0474
"20030331","000826.SZ",81.2624
"20030331","000803.SZ",106.3079
"20030331","000728.SZ",128.0281
"20030331","000748.SZ",-54.9438
"20030331","000779.SZ",28.8373
"20030331","000790.SZ",-45.2215
"20030331","000799.SZ",-234.7626
"20030331","000811.SZ",-6.2862
"20030331","000757.SZ",-21.5991
"20030331","000735.SZ",-45.5889
"20030331","000769.SZ",0.8808
"20030331","000727.SZ",-83.6192
"20030331","000759.SZ",-6.525
"20030331","000739.SZ",50.0403
"20030331","000777.SZ",23.6669
"20030331","000762.SZ",87.3412
"20030331","000822.SZ",46.9233
"20030331","000005.SZ",-206.7008
"20030331","000835.SZ",-147.678
"20030331","000816.SZ",-20.8956
"20030331","000805.SZ",-18.3858
"20030331","000817.SZ",155.6778
"20030331","000785.SZ",2.1375
"20030331","600673.SH",-18.7553
"20030331","600651.SH",-11.4505
"20030331","600658.SH",-89587.281
"20030331","600667.SH",-7071.9701
"20030331","600644.SH",19.9121
"20030331","600659.SH",-61.6186
"20030331","600639.SH",130.9332
"20030331","600217.SH",232.6594
"20030331","600233.SH",-41.8018
"20030331","600243.SH",-7.1962
"20030331","600676.SH",54.7278
"20030331","600683.SH",258.8035
"20030331","000585.SZ",121.9072
"20030331","600677.SH",945.5459
"20030331","600685.SH",130.7153
"20030331","600686.SH",169.4081
"20030331","000589.SZ",162.9779
"20030331","000581.SZ",34.2315
"20030331","600679.SH",-18.1255
"20030331","000582.SZ",58.4874
"20030331","600690.SH",-8.1007
"20030331","000590.SZ",-734.1164
"20030331","600653.SH",31.7335
"20030331","600668.SH",125.4066
"20030331","600662.SH",16.3426
"20030331","600645.SH",-688.5103
"20030331","000598.SZ",-0.7458
"20030331","600674.SH",-22.4255
"20030331","000619.SZ",-41.7732
"20030331","000599.SZ",-27.817
"20030331","000612.SZ",110.413
"20030331","000576.SZ",597.9171
"20030331","000587.SZ",-456.9865
"20030331","000622.SZ",120.2803
"20030331","000594.SZ",-40.7132
"20030331","000607.SZ",-13.1444
"20030331","000616.SZ",-521.7951
"20030331","000626.SZ",26.3814
"20030331","000596.SZ",-20.3615
"20030331","600682.SH",-5.6044
"20030331","000583.SZ",-73.1897
"20030331","000676.SZ",-64.6269
"20030331","000636.SZ",299.1474
"20030331","000665.SZ",-32.989
"20030331","000657.SZ",-4.3982
"20030331","000678.SZ",144.6055
"20030331","000637.SZ",38.6366
"20030331","000591.SZ",4.2347
"20030331","000620.SZ",15.9438
"20030331","000601.SZ",66.0284
"20030331","000613.SZ",-1173.8746
"20030331","000593.SZ",-59.9019
"20030331","000621.SZ",-18.1563
"20030331","000606.SZ",-384.0563
"20030331","000615.SZ",-5.3493
"20030331","000608.SZ",319.1807
"20030331","000618.SZ",270.9869
"20030331","000629.SZ",48.4922
"20030331","000661.SZ",245.9228
"20030331","000672.SZ",-566.2517
"20030331","000652.SZ",96.2583
"20030331","000673.SZ",-92.3691
"20030331","000633.SZ",-44.5751
"20030331","000663.SZ",4303.4482
"20030331","600612.SH",95.8551
"20030331","600596.SH",-5.2736
"20030331","600604.SH",280.7418
"20030331","600200.SH",-16.6941
"20030331","600613.SH",32.9536
"20030331","600202.SH",-90.3956
"20030331","600606.SH",-48.507
"20030331","600181.SH",-136.8939
"20030331","600148.SH",112.4209
"20030331","600625.SH",17.4202
"20030331","600210.SH",19.4409
"20030331","600635.SH",47.8018
"20030331","600618.SH",130.8648
"20030331","600211.SH",-23.7992
"20030331","600626.SH",-9.0396
"20030331","600636.SH",1.8292
"20030331","600620.SH",2111.1125
"20030331","600189.SH",-5.4161
"20030331","600588.SH",-0.9861
"20030331","600611.SH",1.2764
"20030331","600603.SH",32.8623
"20030331","600196.SH",15.4979
"20030331","600209.SH",-46.5428
"20030331","600617.SH",-14279.744
"20030331","600239.SH",-73.4376
"20030331","600624.SH",70.6597
"20030331","600206.SH",15.991
"20030331","600633.SH",-23.3511
"20030331","600235.SH",15.9778
"20030331","600219.SH",14.5229
"20030331","600246.SH",-60.6256
"20030331","600642.SH",52.9742
"20030331","600236.SH",-17.9104
"20030331","600627.SH",338.3594
"20030331","600615.SH",28.3208
"20030331","600638.SH",-25.8384
"20030331","600621.SH",1.4132
"20030331","600630.SH",-17.3979
"20030331","600205.SH",313.04
"20030331","600616.SH",209.0898
"20030331","600670.SH",19.2735
"20030331","600646.SH",78.9999
"20030331","600663.SH",125.0498
"20030331","600255.SH",-60.2261
"20030331","600229.SH",36.0455
"20030331","600240.SH",-906.9133
"20030331","600213.SH",-43.9418
"20030331","600256.SH",-43.4406
"20030331","600231.SH",631.7637
"20030331","600241.SH",-32.608
"20030331","600216.SH",-4.9192
"20030331","600248.SH",50.9001
"20030331","600221.SH",23.0636
"20030331","600238.SH",52.9431
"20030331","600643.SH",84.3597
"20030331","600252.SH",-858.1442
"20030331","600212.SH",-23.3443
"20030331","600225.SH",106.1046
"20030331","600669.SH",-11.465
"20030331","600654.SH",130.6306
"20030331","600678.SH",22.1974
"20030331","600655.SH",-30.9737
"20030331","600648.SH",227.587
"20030331","600664.SH",50.2615
"20030331","600071.SH",21.1113
"20030331","600101.SH",-27.5615
"20030331","600110.SH",-60.0588
"20030331","600093.SH",146.7646
"20030331","600119.SH",-47.3769
"20030331","600104.SH",199.1736
"20030331","600115.SH",-291.1153
"20030331","600096.SH",9.8536
"20030331","600091.SH",19.6967
"20030331","600105.SH",-39.9362
"20030331","600117.SH",39.2744
"20030331","600100.SH",-75.9542
"20030331","600102.SH",18.0718
"20030331","600111.SH",-47.3802
"20030331","600121.SH",-13.9944
"20030331","600094.SH",33.2863
"20030331","600566.SH",-38.7992
"20030331","600137.SH",48.5786
"20030331","600550.SH",-20.4871
"20030331","600569.SH",107.7905
"20030331","600129.SH",-32.5178
"20030331","600539.SH",-48.0163
"20030331","600133.SH",9.0956
"20030331","600558.SH",23.1838
"20030331","600136.SH",-799.6572
"20030331","600548.SH",-4.1964
"20030331","600092.SH",-154.6086
"20030331","600109.SH",152.5539
"20030331","600118.SH",-33.0551
"20030331","600155.SH",-99.7295
"20030331","600167.SH",13.9424
"20030331","600186.SH",-34.2515
"20030331","600125.SH",4.0389
"20030331","600157.SH",45.6618
"20030331","600132.SH",40.4373
"20030331","600173.SH",-77.7488
"20030331","600185.SH",89.1928
"20030331","600153.SH",1.4976
"20030331","600166.SH",49.4084
"20030331","600138.SH",-17.6295
"20030331","600130.SH",112.953
"20030331","600145.SH",-36.7983
"20030331","600556.SH",491.8851
"20030331","600160.SH",47.3866
"20030331","600170.SH",-5.1325
"20030331","600149.SH",-45.549
"20030331","600163.SH",-82.9694
"20030331","600172.SH",1.7618
"20030331","600183.SH",195.155
"20030331","600197.SH",-21.0763
"20030331","600168.SH",-60.1579
"20030331","600179.SH",2.5459
"20030331","600180.SH",11.032
"20030331","600583.SH",-10.2952
"20030331","600158.SH",-32.9401
"20030331","600169.SH",216.4004
"20030331","600175.SH",603.5848
"20030331","600187.SH",-47.6617
"20030331","600599.SH",-103.3441
"20030331","600188.SH",-16.9835
"20030331","600203.SH",-225.969
"20030331","600601.SH",145.6671
"20030331","600610.SH",101.2755
"20030331","600585.SH",74.0382
"20030331","600840.SH",-323.4158
"20030331","600848.SH",74.086
"20030331","600874.SH",-0.6153
"20030331","600885.SH",-23.1205
"20030331","600893.SH",481.1931
"20030331","600869.SH",-10.5573
"20030331","600871.SH",229.5387
"20030331","600878.SH",-347.4976
"20030331","600888.SH",100.3798
"20030331","600897.SH",-4.7821
"20030331","600867.SH",111.6786
"20030331","600883.SH",178.9019
"20030331","600891.SH",49.2999
"20030331","600858.SH",-95.026
"20030331","600844.SH",473.7616
"20030331","600853.SH",-216.8001
"20030331","600860.SH",46.5581
"20030331","600895.SH",-11.7888
"20030331","600006.SH",17.5557
"20030331","600008.SH",-8.872
"20030331","600899.SH",-802.1445
"20030331","600033.SH",-4.5721
"20030331","600875.SH",113.1335
"20030331","600003.SH",101.8747
"20030331","600019.SH",211.8303
"20030331","600051.SH",-164.5417
"20030331","600005.SH",131.9421
"20030331","600052.SH",-14.5981
"20030331","600872.SH",-21.0116
"20030331","600884.SH",8.655
"20030331","600892.SH",-1.4848
"20030331","600868.SH",146.8342
"20030331","600064.SH",-35.3654
"20030331","600072.SH",-26.1234
"20030331","600080.SH",-22.7513
"20030331","600011.SH",45.8857
"20030331","600083.SH",-72.7808
"20030331","600059.SH",24.391
"20030331","600075.SH",212.5351
"20030331","600067.SH",-41.0795
"20030331","600086.SH",-45.134
"20030331","600060.SH",11.4885
"20030331","600078.SH",4.3767
"20030331","600068.SH",-7.3639
"20030331","600009.SH",29.5625
"20030331","600000.SH",18.7694
"20030331","600037.SH",-2.2132
"20030331","600010.SH",54.5901
"20030331","600038.SH",63.3317
"20030331","600002.SH",269.7542
"20030331","600103.SH",-23.2131
"20030331","600123.SH",138.4552
"20030331","600113.SH",87.4479
"20030331","600095.SH",97.7207
"20030331","600056.SH",-56.3849
"20030331","600065.SH",55.5018
"20030331","600073.SH",-67.64
"20030331","600081.SH",-2.4988
"20030331","600058.SH",36.9941
"20030331","600066.SH",107.3558
"20030331","600063.SH",21.1458
"20030331","600087.SH",12.5444
"20030331","600079.SH",-37.8701
"20030331","600053.SH",-81.0814
"20030331","600448.SH",695.3717
"20030331","600777.SH",3.4748
"20030331","600456.SH",78.3649
"20030331","600771.SH",140.6662
"20030331","600783.SH",22.6743
"20030331","600776.SH",-2889.6589
"20030331","600369.SH",-65.4037
"20030331","600388.SH",-11.8034
"20030331","600400.SH",-3.985
"20030331","600787.SH",17.1902
"20030331","600804.SH",-28.1527
"20030331","600816.SH",-77.4888
"20030331","600797.SH",-25.0971
"20030331","600468.SH",1159.4591
"20030331","600818.SH",-89.1753
"20030331","600800.SH",15862.9996
"20030331","600810.SH",139.5211
"20030331","600793.SH",-330.9492
"20030331","600801.SH",156.9794
"20030331","600811.SH",-81.9207
"20030331","600778.SH",9.2088
"20030331","600486.SH",3.0427
"20030331","600779.SH",-14.924
"20030331","600835.SH",7.4011
"20030331","600506.SH",19.1561
"20030331","600825.SH",-51.8898
"20030331","600789.SH",74.0857
"20030331","600817.SH",174.3931
"20030331","600799.SH",-282.737
"20030331","600807.SH",-48.3508
"20030331","600790.SH",-54.3255
"20030331","600829.SH",-148.966
"20030331","600795.SH",31.2643
"20030331","600819.SH",42.9929
"20030331","600770.SH",10.4563
"20030331","600802.SH",119.6458
"20030331","600796.SH",1.8482
"20030331","600865.SH",-2.6218
"20030331","600855.SH",7.7425
"20030331","600530.SH",-8.7215
"20030331","600828.SH",-14.7458
"20030331","600823.SH",-2018.8506
"20030331","600523.SH",112.0083
"20030331","600528.SH",-36.2157
"20030331","600827.SH",80.5449
"20030331","600822.SH",-86.2212
"20030331","600509.SH",9.2639
"20030331","600824.SH",-13.8275
"20030331","600501.SH",-18.862
"20030331","600870.SH",5.0816
"20030331","600877.SH",-2.7133
"20030331","600886.SH",310.1351
"20030331","600841.SH",112.8553
"20030331","600850.SH",54.9498
"20030331","600820.SH",4.6835
"20030331","600837.SH",-60.734
"20030331","600843.SH",-31.5158
"20030331","600856.SH",-19.0752
"20030331","600852.SH",-216.5696
"20030331","600838.SH",-65.9107
"20030331","600839.SH",316.5677
"20030331","600845.SH",18.8275
"20030331","600854.SH",-45.4794
"20030331","600864.SH",362.7859
"20030331","600727.SH",6.0714
"20030331","600746.SH",3.677
"20030331","600753.SH",219.5666
"20030331","600739.SH",-8.442
"20030331","600310.SH",20.1101
"20030331","600322.SH",-23610.5117
"20030331","600336.SH",-60.8873
"20030331","600302.SH",54.276
"20030331","600312.SH",240.6693
"20030331","600268.SH",-515.8744
"20030331","600279.SH",-23.9396
"20030331","600759.SH",512.1773
"20030331","600260.SH",-47.2688
"20030331","600282.SH",215.5769
"20030331","600761.SH",36.4879
"20030331","600261.SH",6.878
"20030331","600266.SH",-61.3386
"20030331","600291.SH",13.6274
"20030331","600725.SH",15.8788
"20030331","600767.SH",2.8746
"20030331","600329.SH",-31.6009
"20030331","600318.SH",-76.8141
"20030331","600295.SH",-1.4562
"20030331","600307.SH",177.0388
"20030331","600332.SH",1.8114
"20030331","600296.SH",138.416
"20030331","600308.SH",47.556
"20030331","600319.SH",-8.656
"20030331","600339.SH",-13.536
"20030331","600303.SH",387.1531
"20030331","600315.SH",6.5825
"20030331","600328.SH",-43.3588
"20030331","600316.SH",-56.9419
"20030331","600272.SH",6.683
"20030331","600285.SH",-5.6481
"20030331","600300.SH",7.5096
"20030331","600377.SH",27.5525
"20030331","600390.SH",-106.2971
"20030331","600360.SH",-10.2502
"20030331","600379.SH",37.8446
"20030331","600769.SH",107.6773
"20030331","600333.SH",14.4417
"20030331","600309.SH",62.4606
"20030331","600320.SH",-5.5115
"20030331","600335.SH",-6.979
"20030331","600299.SH",325.1211
"20030331","600305.SH",13.4142
"20030331","600389.SH",-27.0476
"20030331","600781.SH",-355.0797
"20030331","600366.SH",-11.0034
"20030331","600350.SH",61.8835
"20030331","600383.SH",-5.4904
"20030331","600368.SH",-4.8254
"20030331","600399.SH",-75.0454
"20030331","600362.SH",172.9909
"20030331","600381.SH",74.8214
"20030331","600393.SH",-92.9401
"20030331","600292.SH",-31.4608
"20030331","600365.SH",-17.6466
"20030331","600382.SH",103.9772
"20030331","600396.SH",603.3301
"20030331","600345.SH",-81.5194
"20030331","600422.SH",34.1986
"20030331","600786.SH",196.6152
"20030331","600116.SH",-8.1748
"20030331","000548.SZ",-43.7786
"20030331","000756.SZ",0.9642
"20030331","000999.SZ",26.9589
"20030331","600466.SH",-45.9066
"20030331","600815.SH",57.3961
"20030331","600722.SH",303.7276
"20030331","600693.SH",1258.0502
"20030331","600702.SH",-59.4427
"20030331","600713.SH",-21.772
"20030331","600555.SH",-2.0195
"20030331","600391.SH",-33.0107
"20030331","600660.SH",105.4809
"20030331","600808.SH",639.5579
"20030331","600418.SH",58.8149
"20030331","600220.SH",-25.3001
"20030331","600831.SH",21.2193
"20030331","600729.SH",14.278
"20030331","600687.SH",-14.292
"20030331","600749.SH",30.6702
"20030331","T00018.SH",55.3222
"20030331","600708.SH",198.6091
"20030331","600699.SH",56.1536
"20030331","600719.SH",-23.7301
"20030331","600692.SH",89.4998
"20030331","600701.SH",939.8406
"20030331","600720.SH",-110.2774
"20030331","600724.SH",17.4386
"20030331","600697.SH",8.2246
"20030331","600704.SH",-25.3838
"20030331","600716.SH",-484.6587
"20030331","600706.SH",-36.6238
"20030331","600698.SH",74.1941
"20030331","600718.SH",-185.2979
"20030331","600694.SH",82.7425
"20030331","600731.SH",6.5042
"20030331","600262.SH",127.8079
"20030331","600275.SH",-63.1323
"20030331","600733.SH",49.1245
"20030331","600742.SH",-15.5861
"20030331","600750.SH",784.5769
"20030331","600735.SH",-4170.74
"20030331","600726.SH",0.912
"20030331","600744.SH",-253.6704
"20030331","600752.SH",-59976.721
"20030331","600710.SH",640.0863
"20030331","600754.SH",542.9675
"20030331","600740.SH",183.2978
"20030331","600747.SH",-31.4842
"20030331","600732.SH",108.3317
"20030331","600757.SH",28.2532
"20030331","600741.SH",-31.658
"20030331","600267.SH",132.7832
"20030331","600278.SH",-20.1003
"20030331","600758.SH",-9.3164
"20030331","600259.SH",101.7388
"20030331","600287.SH",1.5722
"20030331","600763.SH",29.1368
"20030331","600265.SH",-81.3429
"20030331","600276.SH",23.6952
"20030331","600289.SH",-15.9897
"20030331","600764.SH",44.5396
"20030331","600277.SH",0.4131
"20030331","600737.SH",-0.2666
"20030331","000750.SZ",-91.2716
"20030331","600001.SH",63.4042
"20030331","600232.SH",47.5779
"20030331","600361.SH",15.1053
"20030331","600106.SH",96.697
"20030331","000948.SZ",-858.1029
"20030331","000802.SZ",-85.8456
"20030331","000055.SZ",-401.6469
"20030331","000736.SZ",350.212
"20030331","600830.SH",-19.9324
"20030331","600326.SH",6.2117
"20030331","600218.SH",111.1295
