"REPORT_PERIOD","S_INFO_WINDCODE","S_FA_ROE"
"20000630","000034.SZ",15.7593
"20000630","600614.SH",0.757
"20000630","600605.SH",1.066
"20000630","600641.SH",10.1369
"20000630","601607.SH",13.5862
"20000630","000028.SZ",3.0494
"20000630","600631.SH",4.2949
"20000630","000022.SZ",3.6944
"20000630","000016.SZ",3.4646
"20000630","600500.SH",4.2884
"20000630","600330.SH",13.7198
"20000630","600889.SH",3.8104
"20000630","600882.SH",2.0152
"20000630","600263.SH",6.4965
"20000630","000656.SZ",0.0623
"20000630","000532.SZ",-2.3564
"20000630","000609.SZ",3.9675
"20000630","000573.SZ",0.6616
"20000630","000639.SZ",3.0903
"20000630","000525.SZ",16.3475
"20000630","600161.SH",8.1442
"20000630","000935.SZ",4.8898
"20000630","000862.SZ",5.3336
"20000630","000812.SZ",3.7085
"20000630","000929.SZ",1.1248
"20000630","000988.SZ",4.4998
"20000630","000852.SZ",5.9489
"20000630","000979.SZ",4.4794
"20000630","000830.SZ",4.2707
"20000630","000902.SZ",2.2089
"20000630","000691.SZ",1.443
"20000630","000787.SZ",1.6973
"20000630","000731.SZ",4.7203
"20000630","000971.SZ",4.3428
"20000630","000825.SZ",7.1178
"20000630","000895.SZ",10.3835
"20000630","000925.SZ",2.9184
"20000630","000778.SZ",9.7549
"20000630","600721.SH",-15.8086
"20000630","000682.SZ",17.8884
"20000630","000722.SZ",2.1065
"20000630","000766.SZ",5.9815
"20000630","000677.SZ",8.4084
"20000630","600715.SH",2.3268
"20000630","000718.SZ",3.8233
"20000630","000755.SZ",1.9059
"20000630","000669.SZ",4.1764
"20000630","000711.SZ",3.7114
"20000630","000737.SZ",4.8059
"20000630","000798.SZ",2.2736
"20000630","000662.SZ",-1.7321
"20000630","000707.SZ",2.6312
"20000630","000806.SZ",13.4483
"20000630","600062.SH",8.9599
"20000630","600736.SH",9.4549
"20000630","600226.SH",5.5442
"20000630","600791.SH",0.186
"20000630","600826.SH",4.3246
"20000630","600090.SH",5.3715
"20000630","600656.SH",6.1143
"20000630","600054.SH",3.6176
"20000630","600152.SH",7.7773
"20000630","600139.SH",0.9628
"20000630","600755.SH",5.7854
"20000630","600007.SH",3.2853
"20000630","600131.SH",2.2345
"20000630","600193.SH",2.5328
"20000630","600082.SH",-3.3638
"20000630","600223.SH",2.9511
"20000630","600120.SH",13.8285
"20000630","600076.SH",5.4474
"20000630","600258.SH",3.3353
"20000630","600107.SH",5.2153
"20000630","600743.SH",0.1078
"20000630","600070.SH",2.7461
"20000630","000966.SZ",6.9794
"20000630","000819.SZ",8.2148
"20000630","000885.SZ",-1.3974
"20000630","000922.SZ",3.6809
"20000630","000910.SZ",2.4442
"20000630","000952.SZ",2.1751
"20000630","000818.SZ",3.3886
"20000630","000876.SZ",6.9587
"20000630","000917.SZ",5.7931
"20000630","000815.SZ",3.3815
"20000630","000049.SZ",0.3734
"20000630","600600.SH",2.7595
"20000630","000705.SZ",4.1549
"20000630","000889.SZ",8.1745
"20000630","600146.SH",-4.8065
"20000630","600222.SH",2.5699
"20000630","000687.SZ",2.111
"20000630","000860.SZ",5.4369
"20000630","600253.SH",8.9373
"20000630","000832.SZ",5.4401
"20000630","000998.SZ",2.8057
"20000630","600286.SH",2.3622
"20000630","000675.SZ",-8.3932
"20000630","000030.SZ",-139.2059
"20000630","000535.SZ",-1.1425
"20000630","600842.SH",5.6437
"20000630","000980.SZ",4.0111
"20000630","600207.SH",11.541
"20000630","000668.SZ",5.716
"20000630","600632.SH",5.6746
"20000630","000522.SZ",1583.1339
"20000630","000425.SZ",6.6373
"20000630","600805.SH",7.5498
"20000630","000578.SZ",1.7142
"20000630","000408.SZ",4.3573
"20000630","000563.SZ",4.2118
"20000630","600772.SH",7.2549
"20000630","600788.SH",5.778
"20000630","000730.SZ",17.3245
"20000630","000066.SZ",9.1306
"20000630","000549.SZ",9.9977
"20000630","600700.SH",15.135
"20000630","000406.SZ",13.9502
"20000630","600728.SH",7.0284
"20000630","000792.SZ",3.5799
"20000630","000697.SZ",5.9659
"20000630","600675.SH",3.2502
"20000630","600832.SH",5.2855
"20000630","000670.SZ",3.725
"20000630","000975.SZ",3.2931
"20000630","600745.SH",-6.1424
"20000630","600890.SH",3.0408
"20000630","600760.SH",3.3108
"20000630","600661.SH",6.0503
"20000630","600717.SH",3.5113
"20000630","600862.SH",7.3843
"20000630","600647.SH",8.6784
"20000630","600689.SH",1.7392
"20000630","600847.SH",0.131
"20000630","600619.SH",3.8349
"20000630","000965.SZ",1.2167
"20000630","000653.SZ",-27.892
"20000630","000801.SZ",7.549
"20000630","600191.SH",5.868
"20000630","000996.SZ",9.6731
"20000630","000627.SZ",3.5546
"20000630","000786.SZ",3.4882
"20000630","000950.SZ",2.7913
"20000630","600177.SH",12.1267
"20000630","000595.SZ",0.1132
"20000630","000738.SZ",-5.7646
"20000630","000909.SZ",-3.1291
"20000630","600122.SH",7.5796
"20000630","600178.SH",6.6355
"20000630","600201.SH",5.5461
"20000630","600077.SH",0.552
"20000630","600112.SH",1.1219
"20000630","600097.SH",-5.6767
"20000630","600126.SH",14.4047
"20000630","000683.SZ",0.7207
"20000630","000949.SZ",4.6967
"20000630","600057.SH",-13.418
"20000630","000559.SZ",9.6534
"20000630","000698.SZ",3.614
"20000630","600894.SH",1.8459
"20000630","600857.SH",4.6931
"20000630","600879.SH",10.4545
"20000630","000789.SZ",4.3094
"20000630","000534.SZ",0.3642
"20000630","000026.SZ",1.2726
"20000630","600774.SH",2.1922
"20000630","600814.SH",4.1867
"20000630","600836.SH",0.6008
"20000630","600712.SH",1.6785
"20000630","600734.SH",-8.2931
"20000630","600794.SH",11.8925
"20000630","600756.SH",3.9011
"20000630","600650.SH",0.0237
"20000630","600666.SH",3.2301
"20000630","600691.SH",-4.7707
"20000630","600672.SH",15.5328
"20000630","600629.SH",-9.4382
"20000630","600634.SH",1.7146
"20000630","600608.SH",0.7097
"20000630","600323.SH",7.1226
"20000630","600301.SH",6.2374
"20000630","600227.SH",3.6921
"20000630","600151.SH",7.4604
"20000630","000930.SZ",4.4827
"20000630","600230.SH",4.6751
"20000630","000905.SZ",1.8488
"20000630","600159.SH",2.9076
"20000630","000760.SZ",2.1713
"20000630","000851.SZ",0.3021
"20000630","600714.SH",2.3035
"20000630","600074.SH",1.7214
"20000630","600809.SH",0.6714
"20000630","600680.SH",0.7301
"20000630","000993.SZ",3.2042
"20000630","000967.SZ",6.3928
"20000630","000006.SZ",2.6503
"20000630","600782.SH",2.7964
"20000630","000758.SZ",3.8232
"20000630","000511.SZ",5.1375
"20000630","000635.SZ",4.3379
"20000630","000763.SZ",-12.4313
"20000630","000725.SZ",4.5482
"20000630","000419.SZ",3.5441
"20000630","000002.SZ",4.6522
"20000630","000610.SZ",2.3047
"20000630","000848.SZ",4.7217
"20000630","000586.SZ",0.3136
"20000630","000667.SZ",0.275
"20000930","600360.SH",13.4518
"20000930","600335.SH",8.6668
"20000930","600247.SH",7.1773
"20000930","600363.SH",6.5267
"20000930","600250.SH",16.6338
"20000930","600306.SH",13.0502
"20000930","600338.SH",13.9461
"20000930","600395.SH",9.7511
"20000930","600386.SH",14.5654
"20000930","600367.SH",37.0981
"20001231","600122.SH",14.5671
"20001231","600201.SH",7.6625
"20001231","600077.SH",8.2685
"20001231","600112.SH",7.4303
"20001231","600097.SH",-45.1942
"20001231","600126.SH",25.0445
"20001231","000683.SZ",2.2011
"20001231","000949.SZ",10.6768
"20001231","600057.SH",-28.563
"20001231","002181.SZ",1.6002
"20001231","000049.SZ",0.2033
"20001231","000559.SZ",16.592
"20001231","000698.SZ",13.7053
"20001231","600894.SH",6.3138
"20001231","600857.SH",9.9373
"20001231","600879.SH",21.0524
"20001231","000789.SZ",7.7866
"20001231","000026.SZ",2.4981
"20001231","000534.SZ",2.7384
"20001231","600756.SH",7.4515
"20001231","600774.SH",7.6093
"20001231","600814.SH",8.1742
"20001231","600836.SH",4.0335
"20001231","600712.SH",6.6111
"20001231","600734.SH",-38.3079
"20001231","600794.SH",11.4362
"20001231","600650.SH",0.3757
"20001231","600666.SH",8.467
"20001231","600691.SH",-10.8284
"20001231","600672.SH",19.8568
"20001231","600589.SH",18.474
"20001231","600567.SH",15.3513
"20001231","600629.SH",-28.1631
"20001231","600634.SH",2.2942
"20001231","600608.SH",8.3074
"20001231","600518.SH",24.8592
"20001231","600408.SH",22.732
"20001231","600250.SH",21.1427
"20001231","600371.SH",15.4242
"20001231","600398.SH",11.1548
"20001231","600323.SH",8.8669
"20001231","600178.SH",12.9163
"20001231","600280.SH",8.5411
"20001231","600301.SH",11.5339
"20001231","600227.SH",9.4493
"20001231","600151.SH",15.1596
"20001231","600159.SH",7.0444
"20001231","000930.SZ",14.7805
"20001231","600559.SH",15.1597
"20001231","600592.SH",13.8809
"20001231","600519.SH",68.859
"20001231","600230.SH",10.4512
"20001231","000905.SZ",3.2892
"20001231","600337.SH",11.4511
"20001231","000760.SZ",8.4349
"20001231","600714.SH",10.962
"20001231","000851.SZ",-4.78
"20001231","600533.SH",19.2853
"20001231","600074.SH",12.4699
"20001231","600809.SH",1.6232
"20001231","600680.SH",5.2068
"20001231","000993.SZ",4.9517
"20001231","600508.SH",21.9886
"20001231","000967.SZ",13.6317
"20001231","600498.SH",23.1579
"20001231","600331.SH",18.3926
"20001231","000006.SZ",10.8527
"20001231","600782.SH",10.6176
"20001231","600586.SH",35.4267
"20001231","000758.SZ",1.9384
"20001231","000511.SZ",8.8494
"20001231","000635.SZ",7.3011
"20001231","000763.SZ",4.3139
"20001231","000725.SZ",6.9805
"20001231","000419.SZ",7.8901
"20001231","000002.SZ",12.0511
"20001231","000610.SZ",5.569
"20001231","000848.SZ",9.32
"20001231","000153.SZ",9.0067
"20001231","000586.SZ",-16.6308
"20001231","000667.SZ",0.6036
"20001231","000815.SZ",9.1943
"20001231","600600.SH",4.2478
"20001231","000705.SZ",6.8353
"20001231","000889.SZ",10.9782
"20001231","600146.SH",1.501
"20001231","600222.SH",10.5604
"20001231","000687.SZ",3.1109
"20001231","000860.SZ",9.1842
"20001231","600253.SH",9.1182
"20001231","600207.SH",26.7115
"20001231","000832.SZ",9.3864
"20001231","000998.SZ",8.78
"20001231","000675.SZ",-55.2276
"20001231","000030.SZ",6.5787
"20001231","600286.SH",8.2005
"20001231","600842.SH",-47.1605
"20001231","000980.SZ",11.3571
"20001231","000668.SZ",14.5413
"20001231","600632.SH",11.1659
"20001231","000522.SZ",401.9527
"20001231","600373.SH",10.2934
"20001231","000425.SZ",12.2491
"20001231","600805.SH",9.4884
"20001231","000578.SZ",14.6323
"20001231","000408.SZ",6.7505
"20001231","000563.SZ",9.6601
"20001231","600772.SH",11.1702
"20001231","600788.SH",11.0068
"20001231","000730.SZ",4.9028
"20001231","000066.SZ",15.9986
"20001231","000549.SZ",13.2692
"20001231","600700.SH",18.5867
"20001231","000406.SZ",32.8486
"20001231","000806.SZ",26.0741
"20001231","600728.SH",10.1288
"20001231","000792.SZ",10.9162
"20001231","000697.SZ",9.5014
"20001231","600488.SH",36.6482
"20001231","600675.SH",9.0651
"20001231","600832.SH",12.3283
"20001231","000670.SZ",6.8107
"20001231","600760.SH",3.2007
"20001231","000975.SZ",8.6939
"20001231","600745.SH",-58.1807
"20001231","600890.SH",9.3793
"20001231","600386.SH",24.2881
"20001231","600661.SH",10.761
"20001231","600717.SH",14.6137
"20001231","600862.SH",16.1053
"20001231","600647.SH",-81.0723
"20001231","600689.SH",12.8403
"20001231","600847.SH",9.6188
"20001231","600619.SH",7.1217
"20001231","000965.SZ",10.3897
"20001231","000801.SZ",6.3576
"20001231","600191.SH",9.0728
"20001231","600520.SH",39.1521
"20001231","000996.SZ",9.3579
"20001231","000627.SZ",6.616
"20001231","000786.SZ",8.4652
"20001231","000950.SZ",8.886
"20001231","600177.SH",21.5094
"20001231","000595.SZ",0.525
"20001231","000738.SZ",-14.8516
"20001231","000909.SZ",0.6521
"20001231","600161.SH",13.5924
"20001231","000818.SZ",2.8625
"20001231","000935.SZ",12.326
"20001231","000988.SZ",14.2508
"20001231","000812.SZ",10.8474
"20001231","000862.SZ",8.653
"20001231","000929.SZ",0.6482
"20001231","000852.SZ",13.571
"20001231","000925.SZ",8.5921
"20001231","000979.SZ",8.2337
"20001231","000830.SZ",6.9819
"20001231","000902.SZ",6.9132
"20001231","000787.SZ",6.3677
"20001231","000691.SZ",0.4154
"20001231","000731.SZ",10.0039
"20001231","000971.SZ",12.9461
"20001231","000825.SZ",13.9843
"20001231","000895.SZ",22.9149
"20001231","000778.SZ",18.4373
"20001231","000682.SZ",37.7954
"20001231","600721.SH",-51.147
"20001231","000722.SZ",6.6639
"20001231","000766.SZ",23.2563
"20001231","000677.SZ",13.8492
"20001231","600715.SH",13.9518
"20001231","000718.SZ",6.3637
"20001231","000755.SZ",6.9348
"20001231","000669.SZ",12.6242
"20001231","000711.SZ",13.906
"20001231","000737.SZ",7.3703
"20001231","000798.SZ",6.5126
"20001231","000662.SZ",-93.3554
"20001231","000707.SZ",6.6384
"20001231","600108.SH",10.6566
"20001231","600062.SH",17.3883
"20001231","600736.SH",11.4797
"20001231","600226.SH",14.5088
"20001231","600791.SH",-34.2405
"20001231","600826.SH",7.8474
"20001231","600090.SH",24.0452
"20001231","600656.SH",10.2304
"20001231","600152.SH",10.3994
"20001231","600054.SH",6.4045
"20001231","600139.SH",7.8523
"20001231","600007.SH",7.2348
"20001231","600131.SH",7.4068
"20001231","600193.SH",10.4754
"20001231","600082.SH",-20.497
"20001231","600223.SH",9.2118
"20001231","600120.SH",18.1943
"20001231","600755.SH",0.605
"20001231","600076.SH",9.7883
"20001231","600258.SH",11.6822
"20001231","600107.SH",7.696
"20001231","600743.SH",-100.9804
"20001231","600070.SH",11.1524
"20001231","000966.SZ",14.824
"20001231","000959.SZ",15.2763
"20001231","000819.SZ",13.2916
"20001231","000885.SZ",-5.8229
"20001231","000922.SZ",7.4627
"20001231","000910.SZ",7.4995
"20001231","000952.SZ",6.5781
"20001231","000876.SZ",8.0402
"20001231","000917.SZ",9.4242
"20001231","600395.SH",13.1821
"20001231","600378.SH",9.4359
"20001231","600242.SH",7.5753
"20001231","600313.SH",4.0483
"20001231","600876.SH",4.3423
"20001231","600367.SH",44.4412
"20001231","600873.SH",1.9168
"20001231","600306.SH",10.3484
"20001231","600359.SH",12.3149
"20001231","600298.SH",12.5775
"20001231","600351.SH",18.5112
"20001231","600290.SH",10.7655
"20001231","600866.SH",11.8908
"20001231","600775.SH",18.2014
"20001231","600821.SH",4.617
"20001231","600165.SH",11.8052
"20001231","600215.SH",9.9501
"20001231","600281.SH",6.7225
"20001231","600768.SH",-24.7348
"20001231","600812.SH",4.4235
"20001231","600859.SH",1.9703
"20001231","600208.SH",7.9517
"20001231","600851.SH",9.6252
"20001231","600199.SH",11.6444
"20001231","600834.SH",11.8887
"20001231","600182.SH",0.3978
"20001231","600237.SH",9.8937
"20001231","600190.SH",1.5867
"20001231","600762.SH",20.5186
"20001231","600806.SH",0.7046
"20001231","600171.SH",14.9414
"20001231","600234.SH",8.5993
"20001231","600798.SH",11.1391
"20001231","600098.SH",24.5533
"20001231","000413.SZ",17.1935
"20001231","000513.SZ",1.1415
"20001231","600681.SH",8.5164
"20001231","000042.SZ",9.5304
"20001231","000402.SZ",21.5889
"20001231","000151.SZ",12.7308
"20001231","000498.SZ",0.9839
"20001231","600671.SH",1.094
"20001231","600705.SH",13.2909
"20001231","000301.SZ",12.6356
"20001231","000008.SZ",18.9962
"20001231","600568.SH",16.5736
"20001231","000001.SZ",13.261
"20001231","000034.SZ",133.57
"20001231","600560.SH",19.521
"20001231","600614.SH",12.0395
"20001231","600535.SH",56.3379
"20001231","600605.SH",2.6701
"20001231","600551.SH",11.8631
"20001231","600598.SH",20.0593
"20001231","600641.SH",31.1182
"20001231","601607.SH",25.9998
"20001231","000028.SZ",-0.5371
"20001231","600590.SH",12.5061
"20001231","600631.SH",3.3582
"20001231","600505.SH",11.4093
"20001231","000022.SZ",7.7598
"20001231","600338.SH",8.3668
"20001231","600622.SH",-12.1533
"20001231","000016.SZ",6.3438
"20001231","600500.SH",9.1887
"20001231","600330.SH",36.7426
"20001231","600889.SH",9.0318
"20001231","600385.SH",7.6017
"20001231","600321.SH",38.8086
"20001231","600882.SH",2.0859
"20001231","600263.SH",8.5318
"20001231","600665.SH",0.9631
"20001231","000060.SZ",12.1675
"20001231","000656.SZ",0.8096
"20001231","000532.SZ",-33.897
"20001231","000609.SZ",8.9468
"20001231","000573.SZ",0.4246
"20001231","000639.SZ",6.6157
"20001231","000525.SZ",12.4115
"20001231","000602.SZ",-20.7537
"20001231","000569.SZ",8.436
"20001231","000632.SZ",6.1537
"20001231","000519.SZ",13.1458
"20001231","000558.SZ",8.2503
"20001231","000597.SZ",3.251
"20001231","600135.SH",23.873
"20001231","000625.SZ",6.1087
"20001231","000544.SZ",1.9067
"20001231","000592.SZ",6.345
"20001231","600785.SH",13.2167
"20001231","600537.SH",37.5092
"20001231","000538.SZ",12.842
"20001231","000584.SZ",7.0892
"20001231","000617.SZ",2.9677
"20001231","000089.SZ",19.351
"20001231","600657.SH",13.3602
"20001231","600703.SH",-21.6613
"20001231","000423.SZ",15.2947
"20001231","600649.SH",9.1348
"20001231","000068.SZ",10.0187
"20001231","000418.SZ",9.6221
"20001231","600696.SH",2.093
"20001231","600688.SH",6.7519
"20001231","000050.SZ",9.5365
"20001231","600684.SH",-16.2889
"20001231","000628.SZ",0.7163
"20001231","600602.SH",10.8326
"20001231","000605.SZ",1.0902
"20001231","000405.SZ",-16.9373
"20001231","000023.SZ",6.7574
"20001231","000650.SZ",7.1811
"20001231","000555.SZ",0.4905
"20001231","600880.SH",13.5529
"20001231","000829.SZ",2.6963
"20001231","000761.SZ",10.3926
"20001231","000717.SZ",10.5025
"20001231","000690.SZ",13.4768
"20001231","000752.SZ",9.9531
"20001231","000726.SZ",11.1899
"20001231","600784.SH",8.2708
"20001231","000033.SZ",-2.8139
"20001231","600896.SH",8.8401
"20001231","600372.SH",18.35
"20001231","000529.SZ",0.4123
"20001231","600363.SH",9.7459
"20001231","600030.SH",31.3306
"20001231","000011.SZ",24.8926
"20001231","000504.SZ",11.8554
"20001231","000404.SZ",7.2077
"20001231","600766.SH",9.0117
"20001231","600607.SH",10.4559
"20001231","000069.SZ",11.1901
"20001231","000562.SZ",13.203
"20001231","000793.SZ",11.8111
"20001231","600419.SH",14.8333
"20001231","600036.SH",24.481
"20001231","000553.SZ",1.8023
"20001231","600055.SH",9.4497
"20001231","000938.SZ",13.5541
"20001231","000982.SZ",12.3473
"20001231","600069.SH",1.6248
"20001231","600016.SH",11.4012
"20001231","000912.SZ",8.8653
"20001231","600293.SH",9.0072
"20001231","000820.SZ",5.7548
"20001231","600536.SH",50.2703
"20001231","600247.SH",7.4167
"20001231","000150.SZ",10.0741
"20001231","600356.SH",12.7023
"20001231","600128.SH",8.9326
"20001231","600156.SH",7.223
"20001231","600792.SH",-13.1331
"20001231","600085.SH",17.1284
"20001231","600198.SH",10.8354
"20001231","600012.SH",6.7872
"20001231","600748.SH",1.3915
"20001231","000968.SZ",7.0089
"20001231","000156.SZ",7.4569
"20001231","600127.SH",11.5315
"20001231","600499.SH",46.5017
"20001231","000939.SZ",13.1228
"20001231","600270.SH",21.003
"20001231","600563.SH",22.2371
